V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1.1,Q1.2,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.3,Q2.4_orange,Q2.4_banana,Q2.4_strawberry,Q2.4_apples,Q2.4_blueberries,Q2.4_feijoas,Q2.4_rambutan,Q2.4_loquat,Q2.4_peaches,Q2.5,Q2.5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5(N),CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3.5_Validation,NES_15,NES_9,NES_2,TECH_3(N),NES_4,TECH_1,TECH_4,Q3.7,Q3.7_TEXT,Q3.8,Q3.8_TEXT,Q4.1,Q4.2,Q5.1,Q5.2,Q6.1,Q6.2,Q7.1_iron,Q7.1_vitC,Q7.1_potassium,Q7.1_calcium,Q7.1_vitD,Q7.2,Q7.3,Q8.1,Q8.2,Q9.1,Q9.2,Q9.3,Q9.4,Q9.5,Q9.6,Q9.7,Q9.8,Q9.9,Q10.1,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q10.3_1,Q10.3_2,Q10.3_3,Q10.3_4,Q10.3_5,Q10.3_6,Q11.1,Q11.2,Q11.3,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8,Q11.8_TEXT,Q11.9,Q11.10_1,Q11.10_2,Q11.10_3,Q11.10_4,Q11.10_5,Q11.10_6,Q11.10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy
R_0oz8VFyyEK0P2UR,Default Response Set,Anonymous,,,99.8.205.130,0,5/2/16 20:56,5/2/16 21:03,1,200079,2,,1,,,,,,,,,,1,4,3,3,5,3,5,5,5,5,3,9,,4,6,4,1,2,2,1,1,4,7,2,2,1,7,7,7,6,4,1,4,2,6,6,1,4,7,2,2,7,2,7,2,7,6,4,2,2,6,4,1,,1,,,,,,1,1,,,,,,,,,,2,2,2,2,1,2,2,1,1,3,7,7,7,7,7,7,5,4,5,4,4,4,2,1,1,1,,15,14,2,,2,1,,,,,,,39.67889404,-86.12760162,-1
R_8pm4LkbpdYw8pcF,Default Response Set,Anonymous,,,24.181.126.182,0,5/2/16 20:57,5/2/16 21:03,1,200083,2,,1,,,,,,,,,,1,4,3,3,3,3,3,5,5,5,3,9,,5,5,5,5,6,5,2,3,3,5,5,5,3,3,3,5,6,5,5,5,5,5,5,5,3,5,3,5,5,3,5,2,5,5,5,2,5,6,5,1,,1,,3,1,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,5,,,,,,,3,3,3,3,3,3,1,1,4,2,1,1,18,4,,2,1,,,,,,,33.80110168,-87.27980042,-1
R_do1WwKzjqQhRgX3,Default Response Set,Anonymous,,,107.77.168.50,0,5/2/16 20:52,5/2/16 21:05,1,200073,2,,1,,,,,,,,,,1,3,4,2,2,2,5,5,5,5,4,9,,4,5,4,4,7,3,2,4,4,5,4,4,4,3,5,5,7,5,4,7,4,6,6,3,5,6,3,5,5,5,6,2,4,6,3,2,4,6,6,1,,5,,,,,,,,3,3,3,3,3,2,1,,,1,2,2,1,1,1,2,1,1,5,,,,,,,1,3,4,4,2,4,2,2,1,2,2,1,7,2,,2,1,,,,,,,37.75100708,-97.8219986,-1
R_5mZ1DdXxxKNuDnD,Default Response Set,Anonymous,,,68.14.164.38,0,5/2/16 20:57,5/2/16 21:06,1,200081,2,,1,,,,,,,1,,,,8,2,1,2,2,2,5,5,5,2,9,,5,5,1,1,5,2,1,5,4,7,1,3,1,7,7,7,7,5,2,5,7,7,7,2,2,7,2,7,7,4,7,2,6,7,3,3,5,6,6,1,,2,,,,3,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,4,3,3,3,4,3,3,2,2,2,3,2,2,1,1,4,1,,37,54,2,,2,1,,,,,,,36.14689636,-95.85389709,-1
R_6sSDnIf3qWxKGyN,Default Response Set,Anonymous,,,71.28.184.159,0,5/2/16 20:42,5/2/16 21:07,1,200063,1,1,1,,,,,,,,,,1,7,2,1,1,1,1,5,5,5,3,9,,5,5,6,5,7,3,5,5,2,6,5,6,5,4,7,4,6,7,5,7,6,7,7,4,7,4,5,6,4,5,4,2,5,7,4,1,7,7,7,1,,2,,,,,,,,2,2,2,2,2,4,1,,,2,1,2,1,1,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,11,48,3,,2,1,,,,,,,34.62219238,-83.7901001,-1
R_5i5w2TrgeIr5Q8J,Default Response Set,Anonymous,,,64.222.232.156,0,5/2/16 20:56,5/2/16 21:11,1,200080,2,,1,,1,,,,,,,,,8,2,2,1,3,3,5,5,5,3,9,,5,6,4,2,4,2,2,2,4,6,2,3,1,6,7,7,6,5,1,5,6,6,7,2,6,7,4,7,7,1,7,2,6,4,3,3,2,4,4,1,,4,,,,,,,,2,3,2,2,2,4,1,,,2,3,2,3,1,3,2,3,1,5,,,,,,,4,5,4,4,4,4,1,5,3,2,1,30,51,2,,2,1,,,,,,,44.28419495,-71.68689728,-1
R_1BNanCoRife9kXz,Default Response Set,Anonymous,,,50.141.98.194,0,5/2/16 21:06,5/2/16 21:14,1,200090,2,,1,,,,,,,,,1,,6,1,1,1,1,1,5,5,5,1,9,,7,7,2,1,7,1,1,2,7,7,1,4,1,2,7,2,5,7,1,4,6,6,6,2,3,6,1,1,6,3,4,2,7,7,1,7,1,7,6,2,,4,,,,,,,,,,,,,,,7,1,3,3,3,3,1,3,2,3,1,1,7,7,7,7,7,7,1,1,1,1,2,1,1,1,7,1,,38,40,4,,2,1,,,,,,,45.54789734,-122.5014954,-1
R_a3mt6a1jPuJDnoN,Default Response Set,Anonymous,,,72.0.186.15,0,5/2/16 21:41,5/2/16 21:48,1,200093,2,,1,,,,,,,,,,1,7,3,4,3,4,5,5,5,5,3,9,,4,5,3,4,4,4,4,4,4,4,3,3,4,4,4,4,6,5,4,2,4,5,4,4,4,5,3,4,4,1,4,2,4,6,3,3,3,5,5,1,,2,,,,,,,,,,,,,,,4,1,3,3,3,1,1,3,2,3,1,5,,,,,,,4,4,4,4,4,4,2,6,1,1,,38,43,3,,2,1,,,1,,,,44.26280212,-121.226799,-1
R_3mGssD2LOo6RTk9,Default Response Set,Anonymous,,,184.189.69.24,0,5/2/16 20:59,5/2/16 21:53,1,200086,2,,1,,,,,,,,,,1,7,1,1,2,1,2,5,5,5,1,9,,3,4,3,4,7,4,5,5,4,4,4,4,4,4,4,4,6,6,5,7,5,3,7,5,4,4,4,6,4,2,3,2,4,6,4,3,4,6,5,1,,2,,,,,,,,1,1,1,1,1,5,1,,,3,3,3,1,1,3,2,3,1,5,,,,,,,3,3,2,2,6,3,1,5,4,2,1,19,51,4,,2,1,,,,,,,30.21609497,-92.26750183,-1
R_cRR4pX1YgoBNc21,Default Response Set,Anonymous,,,172.251.102.140,0,5/2/16 21:42,5/2/16 21:53,1,200094,2,,1,,,,,,,,,,1,8,2,3,3,2,1,5,5,5,3,9,,4,4,4,4,5,3,4,4,2,4,4,4,4,4,4,4,4,5,4,5,4,4,5,4,3,4,4,4,4,2,4,2,5,5,4,3,5,5,5,7,costco,1,,,,1,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,1,1,1,1,1,1,1,6,7,2,1,5,51,4,,2,1,,,,,,,34.14529419,-119.1091003,-1
R_5yUicDUWSvIMNZb,Default Response Set,Anonymous,,,75.142.165.134,0,5/2/16 21:47,5/2/16 21:55,1,200104,2,,1,,,,,,,,,,1,8,4,1,2,3,2,5,5,5,4,9,,6,6,4,2,1,1,2,2,4,3,3,1,5,5,5,5,6,6,1,2,6,6,4,2,1,6,2,6,7,1,6,2,6,6,3,1,5,6,4,1,,1,,4,1,,,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,4,7,7,7,7,7,7,2,2,2,2,2,2,1,5,3,1,,45,53,4,,2,1,,,,,,,32.81509399,-97.17340088,-1
R_0oHO2law7YjcVLv,Default Response Set,Anonymous,,,64.222.107.231,0,5/2/16 21:46,5/2/16 21:56,1,200101,2,,1,,,,,,,,,,1,7,2,1,1,1,1,5,5,5,3,9,,5,5,3,3,5,3,3,3,4,5,3,5,4,4,5,4,5,4,2,6,5,5,5,2,2,4,2,3,5,3,5,2,2,5,3,3,3,4,3,1,,1,,,,,,5,1,,,,,,,,,,2,3,3,1,1,3,2,3,1,4,6,4,6,5,5,5,4,3,5,4,4,5,2,1,5,2,1,47,45,5,,2,1,,,,,,,44.52760315,-72.64050293,-1
R_0v5P4IHQNPxNaVn,Default Response Set,Anonymous,,,173.94.68.170,0,5/2/16 21:44,5/2/16 22:06,1,200097,2,,1,,1,,,,,,,,,2,3,2,2,2,2,5,5,5,2,9,,4,6,3,4,7,4,5,3,4,4,3,4,5,4,6,4,7,2,4,7,5,4,7,5,6,5,4,6,5,7,4,2,6,4,4,7,4,1,1,1,,5,,,,,,,,1,1,1,1,1,4,1,,,2,1,2,1,1,2,2,1,2,5,,,,,,,4,4,4,4,4,4,2,1,1,2,1,34,5,2,,2,1,,,,,,,35.89399719,-80.56140137,-1
R_3E21reaLRHCFxyZ,Default Response Set,Anonymous,,,66.87.125.7,0,5/2/16 21:45,5/2/16 22:15,1,200098,2,,1,,,,,,,,,,1,6,2,3,2,3,3,5,5,5,3,9,,7,7,1,1,7,1,1,1,7,7,1,1,1,7,7,7,7,4,1,7,7,7,7,1,7,7,1,6,7,1,7,2,1,7,1,,2,4,4,1,,1,,,,4,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,4,4,4,4,4,4,2,4,1,3,1,22,32,5,,2,1,,,,,,,42.28300476,-71.12090302,-1
R_eRJtlRGoqAwotfv,Default Response Set,Anonymous,,,74.178.221.54,0,5/2/16 22:06,5/2/16 22:22,1,200112,2,,1,,,,,,,,,,1,8,3,2,2,2,2,5,5,4,3,9,,4,7,6,4,7,4,2,2,4,6,6,4,4,4,6,5,6,5,5,7,5,5,7,4,4,5,5,6,5,6,5,2,4,6,3,3,5,5,5,1,,2,,,,,,3,1,,,,,,,,,,2,2,2,2,2,1,3,1,3,3,6,6,7,7,6,7,3,3,3,3,2,2,2,5,1,1,,10,58,2,,2,1,,,,,,,30.12939453,-81.77749634,-1
R_blt9N6iRcVSc5Bb,Default Response Set,Anonymous,,,73.52.0.142,0,5/2/16 23:40,5/2/16 23:46,1,200115,2,,1,,,,,,,,,,1,6,1,1,2,2,2,5,5,5,2,9,,6,4,5,6,6,5,5,4,4,6,5,7,7,4,6,4,7,7,4,6,5,5,7,4,5,3,5,7,4,4,5,2,4,,6,1,4,7,7,1,,2,,,,,,,,,,,,,,,4,1,3,3,3,1,1,3,3,3,1,5,,,,,,,4,2,3,3,2,4,2,3,3,4,3,39,31,2,,2,1,,,,,,,41.42460632,-75.70570374,-1
R_06fZaaquL2YqW0t,Default Response Set,Anonymous,,,184.23.11.175,0,5/2/16 23:41,5/2/16 23:48,1,200118,2,,1,,1,,,,,,,,,5,2,4,2,3,3,5,5,5,3,9,,5,7,1,3,7,1,3,4,6,5,1,3,3,4,5,5,7,3,3,6,6,6,7,4,4,4,1,4,5,3,4,2,7,7,2,3,2,4,4,2,,4,,7,1,,,,,,,,,,,,,,2,3,3,1,1,3,3,3,1,3,6,6,7,7,7,7,4,2,3,4,3,3,2,2,3,3,1,5,26,4,,2,1,,,,,,,37.78619385,-122.4371033,-1
R_9NMHewHy3qqVMup,Default Response Set,Anonymous,,,72.216.32.148,0,5/2/16 23:41,5/2/16 23:50,1,200119,2,,1,,,,,,,,,,1,6,1,2,2,3,2,5,5,5,3,9,,6,6,3,1,7,2,1,1,6,7,2,5,1,7,7,7,7,4,1,7,5,4,4,1,4,6,3,5,7,5,7,2,6,6,3,3,5,5,5,1,,4,,,,,,,,1,1,1,1,1,6,1,,,3,3,3,3,1,3,2,3,3,4,6,6,7,7,7,7,4,2,4,2,3,3,2,2,4,3,1,10,32,2,,2,1,,,,,,,30.45199585,-86.6292038,-1
R_8JkdFnMHEKQ2VQ9,Default Response Set,Anonymous,,,70.176.128.22,0,5/2/16 23:42,5/2/16 23:54,1,200121,2,,1,,1,,,,,,,1,,2,1,1,1,1,2,5,5,5,2,9,,5,5,2,4,6,5,3,5,3,2,5,5,6,5,4,2,7,5,4,5,5,4,3,3,3,4,6,6,5,3,6,2,5,7,3,6,5,5,2,1,,4,,,,,,,,,,,,,,,2,1,2,1,2,1,1,1,1,1,1,5,,,,,,,2,2,3,3,3,2,2,2,7,4,2,3,4,2,,2,1,,,,,,,32.2131958,-110.8872986,-1
R_5c03a7cKw1SVSxD,Default Response Set,Anonymous,,,216.196.211.244,0,5/2/16 23:46,5/3/16 0:02,1,200124,2,,1,,,,,,,,,,1,8,1,4,4,4,4,5,5,5,4,9,,5,5,6,3,5,4,4,5,3,4,4,3,5,4,4,4,6,6,3,4,6,5,5,5,4,3,5,5,4,4,3,2,4,6,4,2,5,5,6,1,,2,,4,1,,,,,,,,,,,,,,2,1,2,1,1,1,3,1,1,4,4,4,4,4,3,3,6,5,6,4,4,2,2,5,3,2,1,36,54,2,,2,1,,,,,,,39.28309631,-84.5161972,-1
R_eDlOeG1zBZ9xWwB,Default Response Set,Anonymous,,,69.242.106.151,0,5/2/16 23:48,5/3/16 0:02,1,200126,2,,1,,1,,,,,,,,,4,1,1,1,2,1,5,5,5,4,9,,4,7,4,2,5,4,2,3,7,7,1,7,5,7,5,7,4,5,2,3,7,6,7,1,4,6,3,6,7,1,6,2,7,4,5,3,5,6,4,1,,1,,,,,,4,1,,,,,,,,,,3,3,3,1,1,2,2,3,1,3,7,7,7,7,7,7,5,5,5,5,5,5,2,2,2,2,1,39,15,3,,2,1,,,,,,,40.12460327,-75.53849792,-1
R_0ijYi5nkhYhsMUR,Default Response Set,Anonymous,,,162.254.87.152,0,5/2/16 23:48,5/3/16 0:09,1,200128,2,,1,,,,,,,,,,1,4,1,1,5,1,1,5,5,1,5,9,,5,6,7,7,7,6,4,7,7,5,7,5,7,4,6,7,6,6,5,5,5,7,6,7,6,4,6,5,4,6,7,2,7,7,4,7,7,6,5,1,,1,,,,2,1,,,,,,,,,,,,2,2,1,1,1,2,1,1,2,1,4,2,2,1,4,4,4,1,1,2,1,1,1,1,4,3,2,33,16,4,,2,1,,,,,,,40.73910522,-73.98259735,-1
R_3h2lCFqGIfv6k9n,Default Response Set,Anonymous,,,107.2.22.52,0,5/3/16 0:45,5/3/16 0:51,1,200133,2,,1,,,,,,,,,,1,7,2,2,1,2,2,5,5,5,2,9,,3,3,4,5,7,7,3,5,1,5,6,7,4,5,4,5,6,7,4,7,2,6,6,4,6,5,4,5,5,3,4,2,1,1,4,1,6,7,6,1,,1,,2,1,,,,,,,,,,,,,,2,1,2,2,1,3,1,1,1,2,1,1,1,1,2,4,4,4,4,4,4,4,2,5,1,2,1,3,41,4,,2,1,,,,,,,32.3368988,-111.0502014,-1
R_50H7T6DdGmKCywZ,Default Response Set,Anonymous,,,71.80.153.51,0,5/3/16 0:44,5/3/16 0:52,1,200131,2,,1,,1,,,,,,,,,4,2,1,1,1,4,5,5,5,3,9,,5,5,3,3,7,3,3,5,4,5,3,7,4,4,5,5,5,5,3,7,5,5,6,3,2,3,2,2,5,7,5,2,4,5,2,2,5,5,6,1,,5,us bank,,,,,,,,,,,,,,5,1,2,1,2,2,2,1,1,1,1,4,3,3,3,3,3,3,2,2,2,2,2,2,2,1,3,1,,38,14,4,,2,1,,,,,,,46.21310425,-119.1681976,-1
R_dj3Erp6WoHKzSSx,Default Response Set,Anonymous,,,73.221.2.6,0,5/3/16 0:41,5/3/16 0:56,1,200129,2,,1,,1,,,,,,,,,5,1,1,1,1,5,5,5,5,1,9,,4,6,4,2,7,4,3,2,5,5,2,4,3,4,5,5,5,4,2,7,5,4,7,3,4,5,4,4,5,4,5,2,5,5,5,3,5,5,5,2,,3,,,,,,,,3,3,3,3,3,6,1,,,3,3,3,3,3,3,2,3,3,4,6,6,6,6,6,6,1,1,1,1,1,1,2,1,3,2,1,49,24,4,,2,,,1,,,,,47.61019897,-122.3042984,-1
R_80nEEJwJ21cans1,Default Response Set,Anonymous,,,104.34.46.91,0,5/2/16 23:40,5/3/16 0:57,1,200114,2,,1,,,,,,,,,,1,4,3,1,3,1,3,5,5,5,4,9,,6,7,4,3,6,1,3,4,7,4,1,6,4,4,4,4,7,1,4,6,6,7,5,3,7,4,4,2,4,5,4,2,6,6,1,5,1,1,1,1,,1,,,,1,1,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,6,4,4,4,4,4,4,2,2,3,3,2,5,16,2,,2,,,,,,1,suyeis,33.83120728,-117.6053009,-1
R_ehT8lhsmCPI9HSt,Default Response Set,Anonymous,,,73.37.162.29,0,5/3/16 1:51,5/3/16 2:05,1,200145,2,,1,,,,,,,,,,1,5,1,1,2,2,2,5,5,5,3,9,,4,5,4,4,6,4,2,4,3,5,4,4,4,4,4,4,5,4,4,6,5,4,5,4,4,4,4,4,4,4,4,2,4,4,4,3,4,5,5,1,,1,,,,,,4,1,,,,,,,,,,2,1,2,1,1,2,1,2,1,5,,,,,,,3,3,3,3,4,3,1,6,1,5,4,24,20,3,,2,1,,,,,,,45.28739929,-93.43360138,-1
R_bqLdeEQmkYF6LVb,Default Response Set,Anonymous,,,24.89.11.132,0,5/3/16 2:36,5/3/16 2:44,1,200146,2,,1,,1,,,,,,,,,4,3,1,2,3,1,5,5,5,3,9,,6,6,5,3,1,7,3,4,4,3,5,2,5,5,5,4,7,3,3,1,5,7,4,4,4,6,2,5,7,1,7,2,7,7,4,4,3,5,3,1,,2,,,,,,7,1,,,,,,,,,,3,3,3,1,1,3,3,3,1,2,6,6,7,6,6,6,2,2,2,2,2,2,2,1,6,3,2,21,14,4,,2,1,,,,,,,39.62910461,-77.71279907,-1
R_eVAQpiv3IZ4A0a9,Default Response Set,Anonymous,,,74.67.41.64,0,5/3/16 3:35,5/3/16 3:43,1,200152,2,,1,,,,,,,,,,1,6,3,2,1,2,5,5,5,5,3,9,,2,3,1,3,6,1,1,1,1,7,4,6,4,5,6,7,7,1,4,6,2,3,4,2,6,6,3,6,5,1,4,2,1,5,3,2,3,1,1,1,,5,none,,,2,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,4,4,3,7,4,5,5,3,3,4,4,4,4,2,6,1,2,2,33,31,3,,2,1,,,,,,,42.80560303,-74.05609894,-1
R_784lI6LlxlzM4eN,Default Response Set,Anonymous,,,45.33.141.49,0,5/3/16 3:33,5/3/16 3:45,1,200150,2,,1,,,,,,,,,,1,6,1,2,3,1,3,5,5,5,3,9,,5,6,3,2,6,3,1,3,5,6,2,5,2,5,7,6,4,5,2,5,6,7,5,1,3,6,5,3,6,5,7,2,6,6,3,1,2,5,4,1,,2,,3,1,,,,,,,,,,,,,,3,2,3,1,1,2,1,2,1,4,4,4,4,4,4,4,2,2,2,2,2,2,2,6,1,1,,25,31,4,,2,1,,,,,,,37.25390625,-122.063797,-1
R_5ANtDgOdpdYqSY5,Default Response Set,Anonymous,,,96.41.5.244,0,5/3/16 3:39,5/3/16 3:47,1,200155,2,,1,,,,,,,,,,1,4,3,1,3,3,3,5,5,5,3,9,,6,6,6,2,1,2,1,2,6,6,2,7,2,6,6,6,6,7,2,6,6,6,6,4,2,6,4,6,7,1,6,2,6,7,6,1,6,7,7,1,,1,,,,,,,,1,1,2,1,1,6,1,,,3,3,3,1,1,3,2,3,1,5,,,,,,,2,2,2,2,4,2,1,1,3,1,,5,19,4,,2,,,1,,,,,34.09049988,-118.1343994,-1
R_9tpjwD7tEQd2EkZ,Default Response Set,Anonymous,,,75.131.45.180,0,5/3/16 3:51,5/3/16 3:55,1,200160,2,,1,,,,,,,,,,1,5,1,1,1,1,3,5,5,5,1,9,,4,5,4,5,7,3,4,4,4,4,4,6,4,4,4,4,5,4,4,7,6,6,6,5,2,4,4,5,4,5,4,2,5,5,5,1,4,5,4,1,,2,,,,,,,,,,,,,,,4,1,2,1,2,1,1,2,1,1,1,5,,,,,,,1,1,1,1,1,1,2,6,1,2,1,44,21,4,,2,1,,,,,,,35.81880188,-84.23100281,-1
R_bq68Wd1WHd5N0Dr,Default Response Set,Anonymous,,,74.62.66.46,0,5/3/16 4:36,5/3/16 4:47,1,200167,2,,1,,,,,,,,,,1,8,2,4,4,1,3,5,5,5,3,9,,5,6,4,3,5,3,1,5,3,7,4,3,3,7,6,7,7,3,3,6,4,4,6,5,3,6,,6,7,1,7,2,4,5,5,2,3,7,5,3,,2,,3,1,,,,,,,,,,,,,,1,1,2,2,1,2,1,2,1,4,5,5,4,4,3,3,4,5,4,4,5,3,1,5,3,1,,26,55,4,,1,1,,,,,1,hispanic,39.07159424,-94.62889862,-1
R_25ZK8jTMovggdvv,Default Response Set,Anonymous,,,108.225.66.217,0,5/3/16 4:46,5/3/16 4:51,1,200170,2,,1,,,,,,,,,,1,4,1,1,2,1,1,5,5,5,2,9,,6,7,2,1,7,1,1,1,6,7,1,5,1,7,7,7,7,5,1,6,7,7,7,1,4,7,1,1,,2,7,2,7,7,1,7,1,5,6,1,,2,,,,,,,,2,2,1,2,1,7,1,,,3,3,3,1,1,3,2,3,1,2,6,7,7,7,6,7,5,4,4,4,3,4,1,1,4,3,1,45,11,2,,2,1,,,,,,,35.16130066,-101.8789978,-1
R_5pONhfGGkFdWxtb,Default Response Set,Anonymous,,,99.9.208.40,0,5/3/16 4:45,5/3/16 4:55,1,200169,1,1,1,,,,,,,,,,1,6,2,2,3,2,3,5,5,5,2,9,,4,4,4,4,7,4,4,4,4,4,4,6,4,4,4,4,7,4,4,7,4,4,5,4,4,4,4,4,4,7,4,2,4,4,4,4,4,6,4,1,,3,,,,,,2,1,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,4,4,4,4,3,3,1,5,2,2,1,5,38,2,,2,1,,,,,,,37.7696991,-122.3932953,-1
R_2i4MSPYW0wZSE2V,Default Response Set,Anonymous,,,24.23.75.182,0,5/3/16 4:45,5/3/16 4:55,1,200168,2,,1,,,,,,,,,,1,3,1,1,1,3,1,5,5,5,2,9,,1,1,1,1,4,1,1,1,5,7,3,5,1,7,7,7,7,5,1,5,7,6,4,1,3,7,5,7,7,4,7,2,1,7,2,3,3,5,1,1,,1,,,,4,1,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,2,2,2,2,2,4,2,4,4,2,1,3,10,3,,2,1,,,,,,,32.3368988,-111.0502014,-1
R_bgcYTBmE97DbETb,Default Response Set,Anonymous,,,64.130.188.26,0,5/3/16 4:59,5/3/16 5:08,1,200173,2,,1,,,,,,,,,,1,8,3,1,1,2,2,5,5,5,1,9,,6,7,3,3,7,5,2,2,6,7,5,7,2,7,7,7,7,4,2,7,7,5,7,2,3,7,4,6,7,6,6,2,6,6,2,2,6,4,3,1,,2,,,,,,,,,,,,,,,5,1,3,3,3,1,1,1,2,3,1,3,4,4,5,4,6,6,4,3,3,4,4,4,2,5,1,1,,18,51,2,,2,1,,,,,,,36.93760681,-85.94629669,-1
R_8JiSJeSHJx999id,Default Response Set,Anonymous,,,75.132.207.31,0,5/3/16 5:27,5/3/16 5:33,1,200179,2,,1,,,,,,,,,,1,8,4,1,4,4,5,5,5,5,5,9,,6,7,1,3,4,1,1,3,5,6,2,1,2,5,5,5,6,3,1,4,6,7,4,2,4,6,1,2,5,1,5,2,6,7,3,4,2,4,3,7,walmart,5,bank,,,,,,,,,,,,,,4,1,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,1,5,2,1,,14,59,4,,2,1,,,,,,,38.59739685,-90.00710297,-1
R_51MAH9f71rP5qf3,Default Response Set,Anonymous,,,73.83.234.4,0,5/3/16 5:43,5/3/16 5:50,1,200183,2,,1,,,,,,,,,,1,5,1,1,1,1,1,5,5,5,4,9,,7,7,1,6,7,1,1,2,6,6,2,7,6,6,6,7,7,5,2,7,7,6,7,5,3,7,2,2,7,4,6,2,7,7,1,1,2,7,4,1,,4,,,,,,7,1,,,,,,,,,,3,3,3,3,1,3,2,3,1,2,7,7,7,7,4,4,2,3,3,3,3,2,2,1,7,4,3,49,30,4,,2,1,,,,,,,47.54719543,-122.3513031,-1
R_78ObgstuxCL5KPr,Default Response Set,Anonymous,,,24.74.113.54,0,5/3/16 5:50,5/3/16 5:59,1,200186,2,,1,,,,,,,,,,1,8,3,3,2,3,5,5,5,5,3,9,,7,7,4,1,6,1,1,1,5,7,1,4,1,6,7,7,7,3,1,6,6,7,6,3,6,7,4,5,7,4,7,2,7,7,4,5,3,4,4,1,,1,,,,,,,,2,1,3,2,1,6,1,,,3,3,3,3,3,3,2,3,1,4,4,3,4,4,4,4,3,3,4,4,3,4,2,5,4,2,1,34,53,2,,2,,1,,,,,,35.33999634,-80.21080017,-1
R_1N5ywX7taJ9QKCV,Default Response Set,Anonymous,,,104.49.33.71,0,5/3/16 5:53,5/3/16 6:02,1,200187,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,5,5,2,9,,2,6,4,5,6,2,2,5,6,5,4,7,4,5,7,6,6,6,3,6,5,6,6,6,4,2,4,6,6,6,6,2,7,6,2,1,3,6,6,1,,1,,,,4,1,,,,,,,,,,,,2,3,2,2,1,1,2,2,1,3,3,2,5,5,3,3,2,1,3,3,4,3,2,1,5,6,5,10,13,4,,2,1,,,,,,,30.19450378,-81.6006012,-1
R_4H1VnkTOUxzNbEh,Default Response Set,Anonymous,,,216.41.242.14,0,5/3/16 6:27,5/3/16 6:34,1,200194,2,,1,,,,,,,,,,1,8,4,1,3,3,4,5,5,5,3,9,,7,7,3,1,5,1,1,2,7,7,2,5,1,7,7,7,6,5,1,6,7,7,6,2,2,7,3,4,7,5,7,2,7,7,3,2,2,6,4,3,,2,,,,,,,,1,1,2,1,1,6,1,,,3,3,3,1,1,3,2,3,1,3,7,6,7,7,6,7,4,3,4,3,3,3,1,5,1,2,1,44,50,2,,2,1,,,,,,,36.52679443,-82.37599945,-1
R_6Lr6nsqjNZL2Onr,Default Response Set,Anonymous,,,24.100.10.89,0,5/3/16 6:42,5/3/16 6:57,1,200199,2,,1,,,,,,,,1,,,6,1,1,1,1,2,5,2,5,2,9,,6,6,5,5,7,3,3,5,5,5,5,6,5,6,6,6,7,6,5,7,7,5,7,5,5,6,7,6,6,6,6,2,5,7,5,3,6,7,6,1,,2,,,,,,2,1,,,,,,,,,,2,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,3,3,15,32,3,,2,1,,,,,,,39.68170166,-87.45670319,-1
R_8pHQDNgXp2Peyjj,Default Response Set,Anonymous,,,170.98.106.254,0,5/3/16 6:31,5/3/16 6:57,1,200196,2,,1,,,,,,,,,,1,8,1,1,1,2,1,5,5,5,2,9,,6,5,2,3,5,2,2,2,2,5,2,5,3,4,6,6,6,6,2,5,6,6,5,5,1,7,6,5,7,3,7,2,6,7,5,1,6,7,7,1,,2,,,,,,,,,,,,,,,5,1,3,1,3,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,5,3,1,34,52,2,,2,1,,,,,,,36.00790405,-80.36969757,-1
