V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_pub,WTP_seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_afWZLGlAt4Q98aN,Default Response Set,Anonymous,,,79.222.211.15,0,03MAY16:10:49:00,03MAY16:11:01:00,1,400165,2,0,1,,0,0,0,0,,,0,0,1,5,2,1,1,1,3,5,5,5,2,4,,6,6,5,4,6,7,1,4,7,5,6,6,3,4,6,6,6,5,4,7,7,6,6,3,3,5,4,2,6,4,6,2,6,7,3,2,4,6,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,2,7,6,7,7,7,7,3,4,3,3,2,2,2,2,3,3,2,29,4,52.29829407,8.0131073,-1,4,7,4,5,4,5,67,6,5,27,82,29,-6.2904,-4.57646,-4.218,0.399062,-2.201488097,-1.601650486,-1.476198142,0.139662063,1,0,0,0,0
R_cTodvNLrvJXl4bj,Default Response Set,Anonymous,,,79.248.138.74,0,03MAY16:10:57:00,03MAY16:11:02:00,1,400240,2,0,1,1,0,0,0,0,,,0,0,0,5,4,1,3,2,4,5,5,5,3,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,5,4,4,5,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,2,3,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,1,4,3,20,2,49.91670227,6.949996948,-1,4,4,4,4,4,4,52,4,4,21,62,21,-2.04719,-2.70659,-2.31121,0.259354,-0.716467064,-0.94724114,-0.808867688,0.090767637,1,0,0,0,0
R_6QhhE9k7PlnfId7,Default Response Set,Anonymous,,,87.143.229.12,0,03MAY16:10:55:00,03MAY16:11:02:00,1,400224,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,3,1,1,5,5,5,3,4,,4,5,3,4,7,4,5,4,5,4,4,5,3,5,5,4,5,5,4,6,6,5,6,5,3,4,3,3,4,6,4,2,4,5,3,2,4,5,6,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1,2,5,0,0,0,0,0,0,3,3,3,2,4,3,2,2,2,2,1,38,2,50.94999695,12.76669312,-1,4,3,4,5,4,3,53,6,5,27,63,30,-0.131596,3.22786,-6.37173,1.34235,-0.046055422,1.129673053,-2.229951633,0.469790084,1,0,0,0,0
R_5o76L2ScX8GZSFT,Default Response Set,Anonymous,,,84.144.0.77,0,03MAY16:10:47:00,03MAY16:11:03:00,1,400134,2,0,1,,0,0,0,0,,,0,0,1,6,2,2,1,1,3,5,5,5,3,4,,6,7,2,6,6,7,3,4,7,7,5,6,4,5,5,7,6,5,2,7,7,7,6,4,4,6,6,2,6,4,5,2,7,6,1,3,4,6,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,5,0,0,0,0,0,0,1,1,4,1,2,1,2,6,1,2,1,33,2,53.55000305,10,-1,2,5,4,4,6,4,66,5,4,26,80,29,-4.38824,-0.0619549,-3.5456,2.80492,-1.535778031,-0.021682719,-1.24087438,0.981654266,1,0,0,0,0
R_bJJCndTk6J7JhpX,Default Response Set,Anonymous,,,84.160.252.17,0,03MAY16:10:53:00,03MAY16:11:03:00,1,400197,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,3,5,5,5,3,4,,7,7,1,2,7,7,1,2,7,7,7,7,2,7,7,7,7,7,6,7,7,7,7,7,1,6,7,1,7,6,7,2,7,7,7,7,7,6,7,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,2,3,1,4,7,7,7,7,7,7,2,2,2,2,4,4,1,1,3,2,1,40,3,50.02780151,9.375396729,-1,6,7,6,6,2,1,76,1,7,28,93,34,-6.21489,-3.72942,-4.37877,-0.643011,-2.175061421,-1.305206941,-1.53246376,-0.225038322,1,0,0,0,0
R_3jY5IEgSCkfFgLH,Default Response Set,Anonymous,,,178.191.229.1,0,03MAY16:10:58:00,03MAY16:11:04:00,1,800064,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,4,3,4,5,5,5,4,2,,4,6,5,2,5,6,1,2,6,7,6,6,1,7,7,7,7,5,1,7,6,6,5,1,3,7,7,4,7,4,7,2,6,6,6,2,6,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,1,1,3,7,7,7,7,7,7,4,4,3,3,5,4,2,7,2,2,1,15,1,48.21670532,16.3999939,-1,6,7,6,7,7,7,89,6,5,25,87,27,-6.0028,0.0904576,0.0452675,0.57216,-2.100835042,0.031657976,0.015842532,0.200242183,1,0,0,0,0
R_cHLNMSyRcD5wNUN,Default Response Set,Anonymous,,,84.135.217.24,0,03MAY16:10:48:00,03MAY16:11:04:00,1,400142,2,0,1,,0,0,0,0,,1,0,0,0,7,3,3,3,1,4,5,5,5,3,4,,6,6,6,2,4,5,2,2,6,5,6,4,2,6,6,6,7,2,2,4,7,7,6,3,5,6,7,3,6,1,7,2,6,6,6,4,6,5,4,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,3,3,3,1,5,0,0,0,0,0,0,2,2,4,4,5,2,1,6,3,2,1,42,2,51.21600342,7.141799927,-1,6,6,6,6,6,5,77,4,3,18,90,19,-5.69858,-2.34413,-5.03335,-0.752129,-1.994365389,-0.820388893,-1.761550953,-0.263226987,1,0,0,0,0
R_b1UM4ZBmOJU7FvD,Default Response Set,Anonymous,,,91.53.232.96,0,03MAY16:11:00:00,03MAY16:11:04:00,1,400260,2,0,1,,0,0,0,0,,,0,0,1,7,3,1,1,1,3,5,5,5,3,4,,5,5,3,4,5,3,6,5,5,4,4,5,4,5,5,4,5,4,4,5,4,5,5,5,4,5,3,3,5,4,4,2,5,5,5,2,4,5,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,2,3,1,5,0,0,0,0,0,0,4,4,4,5,5,5,2,1,4,3,1,46,2,50.5,10.3999939,-1,4,2,3,4,4,3,52,6,4,25,64,24,-5.42756,-3.13072,-4.64823,0.450469,-1.899514933,-1.095676398,-1.626768253,0.157653272,1,0,0,0,0
R_6RTI7Qqnw12tlat,Default Response Set,Anonymous,,,87.145.229.25,0,03MAY16:10:57:00,03MAY16:11:05:00,1,400235,2,0,1,,0,0,0,0,,1,0,0,0,7,2,1,3,2,2,5,5,5,2,4,,7,7,4,1,4,7,1,2,7,7,6,2,2,7,7,7,7,6,1,6,7,7,7,1,5,7,7,3,7,4,7,2,7,7,6,3,4,5,6,2,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,1,2,3,1,2,7,7,7,7,7,7,7,7,7,7,7,7,1,1,6,2,1,49,4,49.5,7.616699219,-1,7,7,6,6,7,7,89,5,3,25,93,23,-5.87374,-1.76943,-3.91543,0.259715,-2.055667159,-0.619257771,-1.370305949,0.090893978,1,0,0,0,0
R_3fPC4mltA7wMjoV,Default Response Set,Anonymous,,,188.193.51.15,0,03MAY16:10:59:00,03MAY16:11:07:00,1,400257,2,0,1,,0,0,0,0,,,0,0,1,3,2,2,1,2,2,5,5,5,2,4,,4,6,6,3,4,7,3,3,5,5,6,4,3,4,5,4,5,4,4,4,5,5,4,4,2,5,6,2,5,2,4,2,6,5,5,2,5,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,1,3,7,6,6,6,7,7,2,1,2,2,2,3,1,4,1,2,1,7,3,49.78140259,9.680297852,-1,5,5,5,5,4,4,60,6,6,25,78,18,-5.99164,-0.380417,-0.288508,0.801487,-2.096929312,-0.133136764,-0.100970833,0.280501095,1,0,0,0,0
R_79Ty5YQBhAJMUct,Default Response Set,Anonymous,,,95.91.226.234,0,03MAY16:10:52:00,03MAY16:11:09:00,1,400186,2,0,1,,0,0,0,0,,,1,0,0,4,1,1,1,1,1,5,5,5,1,4,,7,7,1,7,7,1,1,7,7,7,3,6,1,1,7,7,7,4,7,7,7,7,7,7,5,7,1,1,4,6,5,2,7,7,3,6,1,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,2,1,3,3,2,12,3,53.55000305,10,-1,1,7,1,7,1,1,56,2,3,18,67,33,-2.01968,0.61386,-1.22568,1.76447,-0.706839228,0.214836176,-0.428958402,0.617521891,1,0,0,0,0
R_ehUGGwP5S2YWhmJ,Default Response Set,Anonymous,,,178.3.6.138,0,03MAY16:10:59:00,03MAY16:11:09:00,1,400251,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,1,3,5,5,5,3,4,,4,6,4,3,7,5,3,5,4,5,6,4,4,5,7,7,7,4,4,6,7,5,4,4,4,4,5,3,5,3,4,2,5,4,5,2,3,7,4,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,3,4,4,4,2,3,1,4,3,15,2,53.55000305,10,-1,5,5,3,4,4,4,62,6,4,25,73,24,-7.03813,-5.1901,-4.67251,0.316023,-2.463175541,-1.816409668,-1.635265667,0.110600419,1,0,0,0,0
R_bx6CJKK1inXoeG1,Default Response Set,Anonymous,,,83.135.242.15,0,03MAY16:11:00:00,03MAY16:11:09:00,1,400265,2,0,1,,0,0,0,0,,,0,0,1,6,3,3,5,2,5,5,5,5,5,4,,4,6,4,2,6,1,2,2,4,7,3,4,2,7,7,7,7,4,2,7,6,6,4,2,4,6,7,3,7,4,7,2,2,5,6,4,4,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,4,4,1,2,1,1,0,36,2,51.48240662,6.97479248,-1,6,6,6,6,6,6,84,4,4,21,68,25,-5.731,-4.65929,-3.90791,-0.85834,-2.005711606,-1.630638986,-1.36767413,-0.300398273,1,0,0,0,0
R_9XYzEsGBMW9hbVP,Default Response Set,Anonymous,,,77.8.202.64,0,03MAY16:10:56:00,03MAY16:11:10:00,1,400232,2,0,1,,0,0,0,0,,,0,0,1,7,3,1,1,2,1,5,5,5,3,4,,6,7,6,4,7,7,1,0,6,7,6,4,2,6,7,7,7,4,2,7,7,7,7,5,2,7,7,3,7,4,7,2,6,7,5,2,2,5,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,1,2,5,0,0,0,0,0,0,3,3,3,2,4,3,2,5,1,1,0,41,2,51.93600464,8.878295898,-1,4,7,8,6,6,3,82,6,6,27,89,29,-7.20699,4.4043,-2.45743,-0.551906,-2.522272463,1.541398643,-0.860041157,-0.193153772,1,0,0,0,0
R_cMVfasvaHypam1v,Default Response Set,Anonymous,,,77.1.236.177,0,03MAY16:11:05:00,03MAY16:11:10:00,1,400294,2,0,1,,0,0,0,0,,,0,0,1,6,2,5,1,5,5,5,5,5,5,4,,5,6,3,4,5,4,1,3,4,5,5,5,2,6,6,6,7,7,2,5,6,6,4,3,2,6,4,4,6,4,6,2,4,6,5,2,3,6,6,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,2,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,1,0,33,3,50.6914978,12.47340393,-1,4,7,5,6,6,5,74,6,6,31,72,23,-2.08061,2.60834,-0.557238,1.01002,-0.728163257,0.912856013,-0.195019844,0.35348261,1,0,0,0,0
R_5p8poSMILpdoDpr,Default Response Set,Anonymous,,,93.133.152.14,0,03MAY16:11:06:00,03MAY16:11:12:00,1,400303,2,0,1,,1,0,0,0,,,0,0,0,6,3,3,3,4,4,5,5,5,3,4,,7,7,7,1,6,7,1,1,7,7,1,1,1,6,6,6,1,5,1,5,7,7,7,1,1,6,7,1,7,2,7,2,7,7,7,1,7,7,6,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,3,7,7,7,7,7,7,1,1,1,1,3,2,1,1,5,2,1,33,6,48.1499939,11.58329773,-1,7,7,7,7,7,7,87,7,7,32,87,21,-8.20634,-1.96941,-1.66559,2.33805,-2.872020831,-0.689245942,-0.582916279,0.81826104,1,0,0,0,0
R_ezkY9hDL8YpfsNf,Default Response Set,Anonymous,,,95.91.39.139,0,03MAY16:11:05:00,03MAY16:11:13:00,1,400301,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,3,1,3,5,5,5,3,4,,6,0,4,3,5,7,1,2,5,5,6,4,3,5,5,5,6,5,5,5,5,5,5,4,3,5,6,3,6,4,5,2,5,5,7,3,4,5,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,2,2,2,3,3,4,2,2,1,1,0,19,5,51.32539368,12.33410645,-1,5,7,6,5,3,4,66,5,5,25,74,23,-5.01891,-5.07787,-5.02346,-0.0556649,-1.756497302,-1.777131878,-1.758089692,-0.019481371,1,0,0,0,0
R_djbO7eWQNe4OXm5,Default Response Set,Anonymous,,,134.147.105.4,0,03MAY16:10:55:00,03MAY16:11:14:00,1,400222,2,0,1,,1,0,0,0,,,0,0,0,7,2,2,3,2,2,3,5,5,3,4,,5,6,4,4,6,6,2,3,5,6,6,6,3,6,6,6,7,4,2,6,5,5,6,2,4,5,6,3,6,5,6,2,5,6,5,2,6,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,3,1,3,6,5,6,6,6,5,4,3,3,3,3,3,2,2,3,1,0,49,6,51.48330688,7.216705322,-1,4,6,5,5,6,6,73,6,4,24,80,29,-6.23634,-1.43478,-0.68462,0.635074,-2.182568403,-0.502138352,-0.239600468,0.222260564,1,0,0,0,0
R_807hCUjUpnHdoa1,Default Response Set,Anonymous,,,78.50.203.99,0,03MAY16:11:05:00,03MAY16:11:18:00,1,400299,2,0,1,,0,0,0,0,,,0,0,1,7,1,1,1,1,4,5,5,5,3,4,,7,7,6,1,6,6,1,1,5,7,6,7,1,7,7,7,7,5,7,6,5,6,7,1,1,7,7,2,7,4,7,2,7,7,6,2,6,6,6,6,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,5,5,5,3,5,4,1,5,4,2,1,49,3,53.55000305,10,-1,7,7,7,7,1,7,85,6,7,30,90,30,-5.91474,-4.66567,-4.72334,-0.0544707,-2.070016169,-1.632871832,-1.653054939,-0.01906343,1,0,0,0,0
R_4UVwmTMlRF0g7WJ,Default Response Set,Anonymous,,,79.252.50.152,0,03MAY16:11:08:00,03MAY16:11:19:00,1,400316,1,1,1,,0,0,0,0,,,0,0,1,8,4,1,1,1,5,5,5,5,4,4,,5,6,3,3,4,2,1,2,5,6,2,4,3,6,7,7,7,5,2,2,1,6,7,7,4,7,4,4,6,1,6,2,7,7,4,2,4,6,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,1,2,3,1,7,4,2,5,3,2,1,52,5,54.12820435,12.17610168,-1,5,7,6,5,6,1,75,6,4,27,67,18,-6.21946,-3.82029,-2.99808,-2.08543,-2.17666081,-1.337009246,-1.049255601,-0.72985014,1,0,0,0,0
R_blrP49EG2ePiGLb,Default Response Set,Anonymous,,,31.18.36.6,0,03MAY16:11:07:00,03MAY16:11:20:00,1,400309,2,0,1,,0,0,1,0,,1,0,0,0,4,1,1,1,1,1,5,5,5,2,4,,6,6,3,4,4,5,2,2,7,5,7,3,4,5,6,4,7,5,4,3,6,6,4,5,4,6,4,6,5,2,5,2,6,6,5,4,3,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,5,0,0,0,0,0,0,7,6,6,7,4,6,2,6,4,2,1,12,1,53.55090332,9.942504883,-1,4,6,6,4,4,3,63,4,4,22,83,16,-3.22746,-0.0827257,-3.86349,1.17534,-1.129533062,-0.028951997,-1.352128203,0.411340617,1,0,0,0,0
R_daLFOVC0Gfwv0MJ,Default Response Set,Anonymous,,,193.197.148.1,0,03MAY16:11:12:00,03MAY16:11:20:00,1,400324,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,2,3,5,5,5,3,4,,3,3,5,5,4,2,1,2,3,7,4,3,4,7,6,7,5,5,3,6,6,6,6,4,5,6,3,3,6,1,6,2,2,6,5,2,3,6,6,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,1,5,0,0,0,0,0,0,3,2,2,2,2,1,1,1,3,1,0,12,3,48.76669312,9.183303833,-1,3,7,6,4,5,4,74,6,3,26,59,20,-0.131167,1.02774,-0.860636,0.892606,-0.045905283,0.359684182,-0.301201817,0.312390545,1,0,0,0,0
R_cAPkYnqGSitBzcp,Default Response Set,Anonymous,,,134.94.146.74,0,03MAY16:11:16:00,03MAY16:11:24:00,1,400336,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,2,1,1,5,5,5,4,4,,6,6,1,5,7,7,5,5,7,4,5,7,4,3,4,2,4,6,3,7,5,4,5,4,1,4,4,1,4,6,3,2,6,6,3,2,2,6,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,2,7,7,7,7,7,7,3,3,3,4,4,0,2,1,5,2,1,19,5,50.93649292,6.921905518,-1,3,3,3,4,5,4,46,6,7,31,67,32,-5.68464,-1.64837,-0.454516,1.39517,-1.989486725,-0.576889695,-0.159069624,0.488275809,1,0,0,0,0
R_0D1ySrYQ55cvDed,Default Response Set,Anonymous,,,77.20.59.118,0,03MAY16:11:17:00,03MAY16:11:24:00,1,400342,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,3,1,3,5,5,5,2,4,,7,7,4,3,3,7,1,2,6,7,4,4,4,6,5,6,7,6,4,4,6,6,7,4,6,6,6,2,6,4,6,2,7,6,2,4,3,6,6,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,2,4,7,7,7,7,7,7,3,2,2,3,2,1,1,5,3,3,1,60,2,53.10940552,8.781402588,-1,5,7,6,4,4,4,72,4,2,24,80,22,-6.15053,1.79231,-4.37997,1.0272,-2.152536975,0.627265219,-1.532883731,0.359495195,1,0,0,0,0
R_895Asns03iIJ3zn,Default Response Set,Anonymous,,,91.40.28.197,0,03MAY16:11:15:00,03MAY16:11:31:00,1,400334,0,0,1,,1,0,0,0,,,0,0,0,4,3,1,3,3,3,5,5,5,4,4,,6,7,1,5,5,2,1,7,5,7,6,4,7,7,7,7,7,5,1,5,6,7,6,4,5,7,7,1,7,3,6,2,7,7,6,3,3,5,4,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,3,3,5,0,0,0,0,0,0,2,2,2,2,3,4,2,7,0,3,2,20,3,50.43330383,8.733306885,-1,3,7,1,1,7,4,71,5,3,22,78,23,-3.36469,-4.06173,-5.22931,-1.01713,-1.177560248,-1.421507416,-1.830132221,-0.355970938,1,0,0,0,0
R_3ZWP22GZr9jmY7P,Default Response Set,Anonymous,,,87.164.191.14,0,03MAY16:11:21:00,03MAY16:11:33:00,1,400348,2,0,1,,0,0,0,0,,,0,0,1,8,3,3,2,2,3,5,5,5,4,4,,7,7,6,3,7,6,2,5,5,7,2,5,4,5,7,7,7,6,3,7,7,6,7,6,4,6,7,3,6,4,6,2,6,6,6,4,5,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,3,2,2,3,1,5,1,1,0,51,2,52.67930603,9.908706665,-1,5,6,3,4,5,2,69,4,4,23,86,30,-5.95053,-4.23291,-4.62011,0.138573,-2.082541805,-1.481416282,-1.616926932,0.048497204,1,0,0,0,0
R_ehXFrnFei1yWfat,Default Response Set,Anonymous,,,84.177.104.79,0,03MAY16:11:34:00,03MAY16:11:38:00,1,400377,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,1,2,1,5,5,5,2,4,,6,5,4,4,6,4,5,6,4,5,2,7,5,6,5,5,6,4,6,5,5,3,4,4,4,4,5,5,5,4,4,2,4,5,2,6,2,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,2,2,1,1,2,1,5,5,2,1,53,2,50.93260193,11.58680725,-1,4,3,2,3,2,4,52,2,4,20,62,26,-0.00585745,0.1477,-0.201174,0.986209,-0.002049966,0.051691433,-0.070406042,0.345149335,1,0,0,0,0
R_6kSzO1akynPBHh3,Default Response Set,Anonymous,,,95.90.242.66,0,03MAY16:11:28:00,03MAY16:11:38:00,1,400366,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,2,1,3,5,5,5,3,4,,6,5,3,5,6,2,1,4,4,6,2,4,2,7,6,7,7,7,2,6,6,6,7,7,1,5,2,2,5,1,4,2,2,7,3,1,1,7,7,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,3,1,5,0,0,0,0,0,0,0,3,3,3,1,1,2,0,4,2,1,56,0,52.51669312,13.3999939,-1,3,7,4,6,6,1,67,7,7,35,58,24,-6.61564,-1.88239,-1.97147,0.865684,-2.315314243,-0.658791043,-0.689966892,0.302968495,1,0,0,0,0
R_6lEDD8fT3rX2Utf,Default Response Set,Anonymous,,,149.172.254.1,0,03MAY16:11:33:00,03MAY16:11:40:00,1,400376,2,0,1,,0,1,0,0,,,0,0,0,4,2,1,3,1,1,5,5,5,3,4,,6,6,5,4,5,6,3,5,6,5,7,5,4,5,5,5,6,4,5,5,5,5,5,4,3,4,6,4,5,2,5,2,5,6,6,4,3,5,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,1,2,1,1,5,0,0,0,0,0,0,1,1,1,1,2,2,1,4,4,3,2,14,2,47.81039429,9.638702393,-1,4,5,3,4,3,4,57,4,5,23,82,22,-5.46127,1.96024,-4.089,0.0918394,-1.911312619,0.686036663,-1.431051257,0.032141572,1,0,0,0,0
R_cHENS1vWaiqooAZ,Default Response Set,Anonymous,,,93.202.26.8,0,03MAY16:11:05:00,03MAY16:11:40:00,1,400288,2,0,1,,0,0,0,0,,,0,0,1,2,1,1,3,1,1,5,5,5,1,4,,5,7,4,5,5,6,3,3,4,4,5,5,5,4,5,4,7,5,2,5,7,7,7,7,5,7,7,1,5,3,6,2,7,3,4,2,4,5,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,2,4,5,6,6,5,6,3,3,4,4,4,3,2,4,4,4,2,4,3,51.6578064,6.275894165,-1,3,5,5,3,6,1,58,6,3,24,78,25,-5.77594,-4.8104,-3.97047,-0.198899,-2.021439521,-1.683523837,-1.38956862,-0.069609847,1,0,0,0,0
R_d9VUElJRdIxPJt3,Default Response Set,Anonymous,,,84.191.94.214,0,03MAY16:11:35:00,03MAY16:11:42:00,1,400380,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,1,1,2,5,5,5,3,4,,7,7,1,4,6,6,2,4,4,7,6,6,5,6,7,7,7,6,4,7,5,2,6,2,1,7,3,3,7,3,7,2,4,6,3,1,3,7,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,2,2,2,2,2,1,5,5,4,1,56,4,50.3500061,7.600006104,-1,4,6,4,3,4,6,75,7,7,33,67,28,-6.98998,-0.326894,-4.26455,1.01786,-2.446324204,-0.114405006,-1.492489518,0.35622642,1,0,0,0,0
R_5t31N4RqOWXIIpD,Default Response Set,Anonymous,,,92.212.20.204,0,03MAY16:11:38:00,03MAY16:11:46:00,1,400396,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,1,2,3,5,5,5,3,4,,4,6,4,3,7,6,3,3,3,4,5,6,5,3,6,5,7,5,6,7,6,6,7,6,2,3,4,4,4,5,3,2,5,6,3,2,5,5,5,6,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,1,5,0,0,0,0,0,0,3,2,2,2,3,2,2,4,2,2,1,14,3,50.1000061,8.766693115,-1,5,5,5,3,2,2,50,6,6,27,74,32,-0.696925,0.823359,-0.416435,0.619305,-0.24390692,0.288155767,-0.145742194,0.216741795,1,0,0,0,0
R_4JvFwv8BKR0VpD7,Default Response Set,Anonymous,,,109.193.119.1,0,03MAY16:11:39:00,03MAY16:11:49:00,1,400401,2,0,1,,0,1,0,0,,,0,0,0,7,1,1,1,1,3,5,5,5,4,4,,5,5,6,4,5,3,4,4,6,4,6,5,5,3,3,3,3,5,4,5,6,5,6,7,3,4,3,2,3,1,2,2,5,7,6,1,5,6,6,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,2,2,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,2,0,3,1,41,2,48.70689392,9.593994141,-1,4,4,4,3,4,1,42,7,5,29,73,22,-6.65188,-5.01598,-0.608909,1.33109,-2.327997368,-1.755471872,-0.213103446,0.465849356,1,0,0,0,0
