V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_0BdEwFgSRHitSDj,Default Response Set,Anonymous,,,146.60.141.10,0,03MAY16:10:48:00,03MAY16:11:00:00,1,400144,2,0,1,,0,0,0,0,,,0,0,1,5,4,2,2,3,5,5,5,5,4,4,,5,6,6,2,5,3,1,2,6,6,6,5,1,7,6,7,7,4,2,5,6,6,7,3,5,6,7,3,6,7,6,2,6,6,6,4,7,3,4,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,3,7,7,7,7,7,7,5,5,4,5,4,4,2,3,4,3,2,23,2,51.52139282,6.907104492,-1,6,7,6,7,6,5,81,4,3,18,86,29,-5.69542,-4.24387,-4.72154,-0.528012,-1.834143797,-1.366688995,-1.520517065,-0.170040126,0,1,0,0,0
R_8vKif2LzByEai69,Default Response Set,Anonymous,,,93.219.187.82,0,03MAY16:10:54:00,03MAY16:11:00:00,1,400206,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,3,5,5,5,2,4,,7,6,6,2,6,6,3,4,6,5,5,5,5,5,6,5,6,5,2,6,7,5,5,3,3,6,7,3,6,5,3,2,7,5,4,2,6,5,5,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,1,3,6,6,6,6,7,7,3,4,4,4,4,4,1,1,4,1,0,16,3,52.51669312,13.3999939,-1,6,5,4,3,6,5,65,6,5,26,86,27,-5.68229,-0.18704,-0.150398,1.23069,-1.829915433,-0.060234057,-0.048433927,0.396329407,0,1,0,0,0
R_cRYnqlWWOzXvDFj,Default Response Set,Anonymous,,,217.230.231.1,0,03MAY16:10:51:00,03MAY16:11:01:00,1,400180,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,1,1,5,5,0,1,4,,5,5,4,3,5,4,1,3,4,6,6,6,4,5,6,6,5,5,3,5,5,5,5,4,4,5,6,4,5,4,5,2,5,6,4,3,4,5,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,5,0,0,0,0,0,0,4,4,4,4,3,3,2,2,5,1,0,40,5,49.01429749,12.1427002,-1,5,7,5,4,5,4,68,5,4,24,72,25,-7.21974,1.63543,-2.54362,0.630496,-2.325033331,0.526671218,-0.819143249,0.203043907,0,1,0,0,0
R_0H5KRBRmoX0z0Nf,Default Response Set,Anonymous,,,95.90.200.14,0,03MAY16:10:55:00,03MAY16:11:01:00,1,400216,2,0,1,,0,1,0,0,,,0,0,0,6,1,1,3,1,3,5,5,5,3,4,,6,6,3,4,6,4,1,3,4,2,3,5,4,5,5,5,6,5,3,5,6,5,7,4,3,5,6,6,5,1,4,2,4,5,5,2,3,5,5,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,2,2,5,0,0,0,0,0,0,2,1,2,2,2,2,2,6,4,4,1,30,2,53.08410645,8.827102661,-1,4,7,5,4,5,4,60,6,5,26,72,24,-1.86992,-0.33196,-1.83794,2.20085,-0.602185996,-0.106903859,-0.591887209,0.708758156,0,1,0,0,0
R_4Vig5KnTFlSYCdn,Default Response Set,Anonymous,,,85.216.106.13,0,03MAY16:10:48:00,03MAY16:11:02:00,1,400148,2,0,1,,0,0,0,0,,,0,0,1,8,2,4,1,1,2,5,5,5,3,4,,6,7,4,4,5,7,4,4,6,5,5,6,4,5,4,5,6,3,4,5,7,7,4,4,4,4,3,3,4,5,4,2,6,3,5,3,4,4,4,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,2,4,3,3,4,2,1,5,3,1,0,52,5,48.02070618,7.816696167,-1,4,4,4,4,4,4,55,5,4,20,79,25,-5.72973,-4.60748,-5.22711,0.0735395,-1.845192933,-1.483785368,-1.683330006,0.023682541,0,1,0,0,0
R_3vKl2F4xCRKWHm5,Default Response Set,Anonymous,,,89.0.229.172,0,03MAY16:10:57:00,03MAY16:11:03:00,1,400238,2,0,1,,0,0,0,0,,,0,0,1,5,2,2,3,2,5,5,5,5,5,4,,7,7,6,5,7,7,1,3,6,2,7,7,6,5,3,2,7,4,7,7,7,5,7,7,1,6,6,7,7,1,7,2,7,6,6,1,2,7,6,1,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,1,2,2,6,4,2,2,4,3,2,28,2,50.93330383,6.949996948,-1,3,7,5,2,1,1,51,7,7,31,93,29,-7.05114,-0.342546,-5.47657,1.00289,-2.270737661,-0.110312957,-1.763665698,0.322969065,0,1,0,0,0
R_1TDPIugfUg6c8o5,Default Response Set,Anonymous,,,95.90.201.118,0,03MAY16:10:50:00,03MAY16:11:04:00,1,400171,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,3,5,5,5,3,4,,5,7,4,4,5,7,1,3,6,5,6,5,5,5,5,7,7,4,5,5,7,6,5,6,4,5,7,1,5,4,5,2,6,7,7,5,3,5,5,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,5,0,0,0,0,0,0,1,1,1,1,2,1,2,3,3,3,2,17,2,53.08410645,8.827102661,-1,4,7,5,3,3,2,61,3,4,21,86,24,-2.2291,2.81077,0.383515,0.0719815,-0.71785574,0.905175801,0.123506547,0.023180805,0,1,0,0,0
R_5tJ7AcpeySJ2ET3,Default Response Set,Anonymous,,,84.165.13.106,0,03MAY16:10:55:00,03MAY16:11:04:00,1,400211,2,0,1,,0,0,0,0,,,0,0,1,8,3,1,3,3,3,5,5,5,3,4,,6,6,4,3,5,5,2,4,5,2,4,6,3,6,5,6,7,5,3,5,5,6,6,4,2,5,6,3,6,4,6,2,5,6,5,4,4,6,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,3,7,6,6,6,6,7,4,3,3,4,4,4,1,5,3,1,0,56,2,49.30000305,6.816696167,-1,5,6,4,5,5,4,65,4,6,26,77,26,-7.45868,1.87308,-3.82519,2.40088,-2.40198118,0.603203638,-1.231857968,0.773175492,0,1,0,0,0
R_78tkNuJXBsr1zJr,Default Response Set,Anonymous,,,31.18.85.65,0,03MAY16:10:47:00,03MAY16:11:04:00,1,400139,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,3,2,3,5,5,5,3,4,,5,6,4,3,7,6,2,3,3,6,7,4,2,6,6,6,7,5,3,6,6,6,5,3,5,6,7,2,1,4,6,2,6,6,6,5,5,5,5,6,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,3,2,3,2,2,2,2,6,1,1,0,32,2,53.59080505,9.484802246,-1,5,6,5,6,5,5,69,3,3,21,82,26,-6.86072,-2.90754,-1.63851,2.37081,-2.209415114,-0.936339454,-0.527663096,0.763491798,0,1,0,0,0
R_elWYQZsRMiKqqbj,Default Response Set,Anonymous,,,95.117.163.95,0,03MAY16:10:58:00,03MAY16:11:05:00,1,400244,2,0,1,,0,0,0,0,,,0,1,0,6,2,1,2,1,3,5,5,5,3,4,,6,4,3,5,6,4,1,2,5,6,4,5,4,4,6,5,6,5,1,7,4,6,7,4,4,5,2,2,4,6,5,2,4,4,4,6,4,5,4,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,1,2,5,0,0,0,0,0,0,5,5,4,4,4,4,2,2,5,4,2,37,2,50.0348053,10.20640564,-1,3,7,6,4,7,4,66,2,4,20,62,31,-4.95378,2.95228,-3.51198,-0.462886,-1.595307257,0.950747451,-1.130992329,-0.149067055,0,1,0,0,0
R_1yL7hbNtJ1yY3Dn,Default Response Set,Anonymous,,,80.143.168.13,0,03MAY16:10:55:00,03MAY16:11:05:00,1,400219,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,3,1,2,5,5,5,3,4,,4,6,4,4,7,4,3,4,5,4,6,6,4,3,5,3,7,5,2,7,6,5,6,4,4,5,6,1,5,6,4,2,4,4,3,3,4,5,5,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,7,7,7,7,7,7,3,2,4,2,2,2,2,4,2,2,1,10,5,49.55000305,11.00360107,-1,4,5,4,4,6,4,56,5,4,24,69,32,-5.85668,2.10264,-0.208552,0.500184,-1.886075705,0.677130767,-0.067161747,0.161078442,0,1,0,0,0
R_01I4KtDvIGgT0J7,Default Response Set,Anonymous,,,95.90.200.14,0,03MAY16:11:02:00,03MAY16:11:07:00,1,400216,2,0,1,,0,1,0,0,,,0,0,0,6,1,1,3,1,3,5,5,5,3,4,,6,6,4,4,7,5,2,3,4,5,3,7,3,5,5,5,6,5,2,6,5,5,7,4,3,5,6,4,5,1,5,2,5,5,5,2,3,6,5,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,2,2,2,2,2,2,2,6,4,4,1,30,2,53.08410645,8.827102661,-1,4,6,5,5,6,4,65,6,5,27,72,28,-4.02387,-0.936458,-1.941,2.25655,-1.295840552,-0.301575412,-0.625076484,0.726695693,0,1,0,0,0
R_8j4tGaXoVaYBO8B,Default Response Set,Anonymous,,,193.25.200.35,0,03MAY16:11:04:00,03MAY16:11:07:00,1,400286,2,0,1,,0,0,0,0,,,0,0,1,4,4,3,3,1,5,5,5,5,4,4,,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,3,3,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,5,4,3,20,2,50.80149841,7.127105713,-1,4,4,4,4,4,4,52,4,4,20,60,16,-3.17017,-3.27609,-4.31647,-0.0995241,-1.020916392,-1.055026697,-1.390068981,-0.032050579,0,1,0,0,0
R_6F0rOMsFZ25HR0F,Default Response Set,Anonymous,,,95.90.216.114,0,03MAY16:10:59:00,03MAY16:11:08:00,1,400252,2,0,1,,0,0,0,0,,,0,0,1,6,3,3,3,1,5,5,5,5,5,4,,6,7,5,1,5,7,1,1,6,7,6,4,2,7,7,7,6,3,2,6,7,4,6,2,3,6,6,5,7,4,6,2,6,6,6,3,2,5,6,6,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,1,2,5,0,0,0,0,0,0,3,3,3,4,4,4,2,1,3,2,1,34,3,49.44030762,11.0809021,-1,7,7,7,6,6,6,86,5,5,24,85,25,-6.34868,1.67729,-2.5657,-0.116294,-2.044518585,0.540151744,-0.826253856,-0.037451131,0,1,0,0,0
R_eRTaDQCShNXXugB,Default Response Set,Anonymous,,,93.227.245.31,0,03MAY16:10:54:00,03MAY16:11:09:00,1,400202,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,3,5,5,5,2,4,,7,7,6,2,6,6,2,2,7,6,4,6,2,7,7,7,6,4,2,6,7,7,6,7,4,7,3,1,7,4,6,2,6,7,4,3,4,4,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,3,5,0,0,0,0,0,0,4,3,4,3,4,4,2,7,1,4,1,18,5,52.45530701,10.00740051,-1,6,6,6,6,6,1,78,5,4,22,82,28,-6.63252,-0.429472,-4.24311,0.396679,-2.135925957,-0.138306465,-1.366444245,0.12774586,0,1,0,0,0
R_9HSClsZtuutnXxP,Default Response Set,Anonymous,,,93.133.133.16,0,03MAY16:10:59:00,03MAY16:11:10:00,1,400254,2,0,1,,0,1,0,0,,,0,0,0,7,2,2,3,1,4,5,5,5,3,4,,7,7,3,2,4,5,2,1,6,6,6,4,2,6,6,7,7,5,2,2,0,6,7,2,6,7,6,2,6,1,6,2,6,7,6,2,6,7,7,1,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,3,1,2,6,6,6,7,6,6,2,3,2,4,4,4,2,1,5,2,1,45,6,48.13450623,11.55900574,-1,6,6,7,6,6,6,81,6,2,27,80,18,-7.37059,-2.56792,-2.37891,1.07103,-2.37361282,-0.826968782,-0.766100309,0.34491276,0,1,0,0,0
R_cGy23QSGZzkaG45,Default Response Set,Anonymous,,,78.43.237.191,0,03MAY16:11:04:00,03MAY16:11:10:00,1,400285,2,0,1,,0,0,0,0,,,0,0,1,7,4,1,4,1,4,5,5,5,4,4,,4,4,4,4,4,3,3,4,5,5,2,4,4,4,4,5,4,5,5,4,4,5,7,4,4,4,4,2,4,4,4,2,1,4,4,6,4,6,6,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,3,5,4,4,4,4,4,3,4,4,4,4,4,1,1,4,1,0,46,2,48.66670227,8.933303833,-1,4,5,4,4,3,4,54,2,4,23,54,23,-5.83527,-5.66376,-4.55577,-0.286032,-1.879180863,-1.823948062,-1.467132764,-0.09211328,0,1,0,0,0
R_8vnpSJJAX1hWARL,Default Response Set,Anonymous,,,95.90.207.2,0,03MAY16:11:05:00,03MAY16:11:11:00,1,400298,2,0,1,,0,0,0,0,,,0,1,0,5,3,1,3,1,3,5,5,5,3,4,,5,6,3,4,3,6,2,4,5,7,5,4,2,6,6,6,7,5,2,3,6,7,5,5,3,7,4,2,7,4,7,2,6,5,4,3,2,5,5,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,1,3,1,1,5,0,0,0,0,0,0,3,2,3,1,3,2,1,1,4,1,0,25,2,52.43330383,9.850006104,-1,4,6,4,6,6,3,75,5,5,25,73,19,-5.79303,0.344876,-2.22718,-0.288075,-1.865577962,0.111063306,-0.717237426,-0.092771205,0,1,0,0,0
R_6SEJS02tbFZktb7,Default Response Set,Anonymous,,,88.74.212.191,0,03MAY16:11:03:00,03MAY16:11:13:00,1,400282,2,0,1,,0,0,0,0,,,0,0,1,6,3,3,2,1,2,5,5,5,3,4,,5,7,3,5,6,6,3,4,6,6,6,5,3,7,6,7,7,2,2,6,7,7,7,5,6,6,2,1,3,4,7,2,7,6,7,6,6,3,2,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,1,1,5,0,0,0,0,0,0,6,4,4,5,4,4,2,2,1,2,1,39,2,52.51669312,13.3999939,-1,3,5,4,5,6,3,68,2,2,11,83,28,-6.53415,-2.83173,-4.0941,-0.178836,-2.104247042,-0.911925725,-1.318457307,-0.057592055,0,1,0,0,0
R_0ldaUyjUdia53F3,Default Response Set,Anonymous,,,79.253.2.54,0,03MAY16:11:02:00,03MAY16:11:15:00,1,400271,0,0,1,,0,0,0,0,,,0,0,1,6,1,2,2,2,3,5,5,5,2,4,,5,5,5,2,7,5,2,2,4,6,6,5,2,6,6,7,6,4,2,6,6,6,4,2,4,6,6,3,6,5,6,2,5,6,6,4,4,6,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,5,2,1,38,3,50.09939575,8.714202881,-1,6,6,6,6,6,6,79,4,4,23,78,27,-5.41752,-1.06541,-2.14387,2.52234,-1.744649332,-0.343102904,-0.690408409,0.812290273,0,1,0,0,0
R_40D90wLBgxZibf7,Default Response Set,Anonymous,,,109.192.195.9,0,03MAY16:11:07:00,03MAY16:11:18:00,1,400307,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,1,5,5,5,1,4,,6,6,2,6,6,6,5,5,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,5,6,5,1,1,1,3,1,2,6,5,6,5,2,4,5,1,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,4,4,4,4,4,4,4,4,4,4,3,3,3,2,7,4,3,2,13,5,48.50939941,9.203994751,-1,2,3,3,2,3,3,47,3,2,20,71,26,-5.70852,-3.87818,-4.42863,-1.51213,-1.838362499,-1.248922782,-1.426188805,-0.486963887,0,1,0,0,0
R_3faOeP58Hf0HgI5,Default Response Set,Anonymous,,,94.216.39.249,0,03MAY16:11:05:00,03MAY16:11:19:00,1,400296,2,0,1,,1,0,0,0,,,0,0,0,7,4,1,5,1,5,5,5,5,4,4,,6,6,4,4,5,4,4,3,6,5,6,4,3,4,5,5,7,3,4,3,6,6,7,4,4,5,5,3,6,1,6,2,5,6,5,4,4,2,2,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,3,3,3,3,3,1,1,3,1,0,41,5,48.1401062,11.58850098,-1,4,4,5,5,4,4,62,4,4,15,79,20,-1.33538,0.0311197,-0.214041,0.817545,-0.430043604,0.010021738,-0.068929416,0.263280863,0,1,0,0,0
R_dchmezeDuV4MnD7,Default Response Set,Anonymous,,,84.118.170.28,0,03MAY16:11:03:00,03MAY16:11:23:00,1,400278,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,1,3,5,5,5,3,4,,7,7,2,5,7,6,2,6,7,5,4,7,4,5,5,4,7,5,2,5,7,6,6,7,2,6,4,3,6,6,5,2,4,5,7,2,5,7,6,1,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,1,2,1,3,5,0,0,0,0,0,0,2,2,3,3,2,2,1,5,2,1,0,40,2,51,9,-1,3,6,2,4,6,1,58,6,6,30,81,31,-2.86891,0.83143,-1.61128,-0.830508,-0.923899112,0.267752365,-0.518893991,-0.267455446,0,1,0,0,0
R_elZIfZM21f2FiZL,Default Response Set,Anonymous,,,78.48.75.101,0,03MAY16:11:17:00,03MAY16:11:24:00,1,400341,1,1,1,,0,0,0,0,,,0,0,1,3,2,1,1,1,1,5,5,5,2,4,,7,6,4,4,5,5,2,2,5,6,6,4,2,6,6,5,7,5,2,5,5,6,5,3,3,6,6,3,6,4,6,2,6,5,5,3,5,5,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,2,1,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,4,5,4,2,5,2,51.47050476,7.022094727,-1,4,6,6,6,6,5,74,5,5,25,81,23,-2.16924,-3.45941,-2.83422,0.471796,-0.698578523,-1.114062772,-0.912727601,0.151936417,0,1,0,0,0
R_eDlZvIgu3A3dD3n,Default Response Set,Anonymous,,,87.168.62.46,0,03MAY16:11:04:00,03MAY16:11:25:00,1,400291,2,0,1,,0,0,0,0,,,0,0,1,6,2,2,3,2,3,5,5,5,3,4,,7,6,4,4,5,6,2,3,4,5,4,5,3,4,7,5,7,4,2,5,7,6,5,6,4,6,7,4,7,2,6,2,6,7,7,4,3,4,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,3,4,6,7,7,7,7,7,4,4,4,4,4,4,1,1,3,2,1,35,2,49.74499512,9.329193115,-1,4,6,5,5,6,2,68,4,4,21,85,22,-5.57128,-5.22466,-5.13054,-0.534652,-1.794165953,-1.682541012,-1.65223076,-0.172178461,0,1,0,0,0
R_42x97ORpnP5U005,Default Response Set,Anonymous,,,188.104.215.1,0,03MAY16:11:08:00,03MAY16:11:25:00,1,400313,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,2,1,5,5,5,5,2,4,,6,7,7,1,6,6,1,2,3,4,7,6,1,6,6,7,6,5,1,7,7,6,6,2,2,6,6,2,6,5,6,2,6,7,7,3,6,3,2,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,2,1,5,0,0,0,0,0,0,1,2,3,2,3,3,1,6,2,1,0,10,2,48.75869751,8.337493896,-1,7,7,6,7,7,6,81,5,6,21,89,30,-2.57422,-0.674405,-2.28051,1.92327,-0.828997623,-0.21718429,-0.734411733,0.619366744,0,1,0,0,0
R_3CM7JD9tgFLXiYJ,Default Response Set,Anonymous,,,134.76.3.208,0,03MAY16:11:23:00,03MAY16:11:29:00,1,400352,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,2,4,5,5,1,4,,6,6,4,4,7,5,1,1,4,6,5,6,4,5,6,6,4,5,2,7,5,4,7,4,2,6,4,2,6,7,7,2,5,5,4,3,3,6,7,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,2,3,4,4,3,4,3,3,1,1,1,1,1,1,2,4,2,1,0,13,4,51.55090332,9.932800293,-1,4,7,7,4,6,4,74,5,6,29,66,34,-1.32328,1.00518,0.812147,0.845326,-0.42614694,0.323706533,0.261542499,0.272227411,0,1,0,0,0
R_0kQVSGtMVVqssSh,Default Response Set,Anonymous,,,194.96.91.25,0,03MAY16:11:19:00,03MAY16:11:33:00,1,800070,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,2,4,5,5,5,3,2,,5,6,4,4,5,5,3,3,5,5,6,5,4,5,5,5,4,5,3,5,6,6,5,3,4,5,7,2,5,5,5,2,5,5,5,3,6,5,5,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,2,3,1,4,6,5,6,6,7,7,5,3,4,3,5,5,2,0,0,1,0,12,3,48.3999939,15.66670227,-1,4,5,5,4,5,5,63,5,4,24,77,25,-7.50645,-2.37017,-4.70308,0.453724,-2.417364953,-0.763285693,-1.514572236,0.146116539,0,1,0,0,0
R_6t02bGjkHK6GX65,Default Response Set,Anonymous,,,146.52.251.16,0,03MAY16:11:25:00,03MAY16:11:36:00,1,400355,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,1,5,5,5,5,3,4,,5,5,3,5,6,3,4,5,4,5,5,6,5,5,4,5,7,4,4,5,5,5,5,4,3,4,4,3,4,3,5,2,6,5,2,5,3,6,5,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,1,2,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,6,1,2,2,18,2,52.03329468,11.25,-1,3,4,3,3,4,4,53,3,5,23,65,25,-7.52667,1.7428,-4.31457,0.0726685,-2.423876569,0.561248478,-1.389457108,0.023402046,0,1,0,0,0
R_b1KHPTUoUgPIvlj,Default Response Set,Anonymous,,,2.161.96.218,0,03MAY16:11:27:00,03MAY16:11:36:00,1,400361,2,0,1,,0,0,0,0,,,0,0,1,8,3,1,1,1,4,5,5,5,3,4,,6,7,4,2,7,7,1,1,5,7,6,6,1,7,7,7,7,6,1,7,7,6,6,4,1,7,7,6,7,4,2,2,6,7,4,1,6,6,6,1,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,2,3,1,5,0,0,0,0,0,0,2,2,2,2,2,4,1,5,3,2,1,51,5,51,9,-1,6,7,7,7,7,4,82,7,7,32,91,30,-6.25075,-2.94974,-4.325,-0.212207,-2.012981367,-0.949929474,-1.392815968,-0.068338797,0,1,0,0,0
R_5uOmNjAvhqzTlWt,Default Response Set,Anonymous,,,87.174.121.19,0,03MAY16:11:29:00,03MAY16:11:43:00,1,400368,2,0,1,,0,0,0,0,,,0,0,1,7,1,1,1,1,1,5,5,5,1,4,,7,7,1,4,7,7,1,1,7,7,7,7,1,7,7,7,7,5,1,5,7,7,7,1,7,7,4,1,7,6,7,2,7,7,7,4,3,4,6,6,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,1,7,7,7,7,7,7,4,4,4,4,4,4,1,1,6,2,1,50,5,48.34559631,10.58740234,-1,4,7,7,7,7,7,88,4,1,20,86,32,-5.25596,-3.52284,-5.01756,-1.39355,-1.692620813,-1.134489666,-1.615846864,-0.448776576,0,1,0,0,0
R_cBanvcGR15nTr4V,Default Response Set,Anonymous,,,94.217.63.81,0,03MAY16:11:36:00,03MAY16:11:46:00,1,400383,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,3,5,5,5,3,4,,5,6,5,3,6,6,2,2,2,5,5,6,3,4,5,6,7,5,1,6,5,4,5,4,2,6,7,2,6,4,5,2,5,5,5,1,5,6,6,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,3,2,2,1,3,7,7,7,7,7,7,2,2,2,2,3,3,2,4,1,1,0,12,4,48.75,8.25,-1,5,6,6,5,7,4,70,7,6,30,74,27,-6.28438,-2.59758,-1.9816,1.02392,-2.023811517,-0.83652044,-0.638151242,0.329741532,0,1,0,0,0
R_8CzRkovXR8pteIJ,Default Response Set,Anonymous,,,92.224.194.14,0,03MAY16:11:36:00,03MAY16:11:46:00,1,400386,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,3,2,3,5,3,5,3,4,,7,7,5,4,6,6,2,4,7,4,6,6,3,4,5,6,7,4,4,5,7,6,6,4,7,5,7,6,4,4,4,2,6,7,4,1,5,6,7,1,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,2,1,3,7,7,7,7,7,4,4,3,4,4,4,4,2,1,3,1,0,24,3,51.04429626,13.67379761,-1,4,6,4,5,4,4,59,7,1,25,93,27,-6.81932,-2.34552,-1.20955,1.62069,-2.196082725,-0.755347447,-0.389521515,0.521924373,0,1,0,0,0
R_1zgydbAkmblPwBD,Default Response Set,Anonymous,,,2.241.41.44,0,03MAY16:11:38:00,03MAY16:11:48:00,1,400397,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,1,5,5,5,5,3,4,,5,6,4,4,6,6,3,3,4,5,5,6,3,5,5,5,6,4,3,6,5,4,5,3,3,5,6,2,5,2,4,2,5,5,5,4,3,5,4,1,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,1,3,1,3,3,5,0,0,0,0,0,0,4,3,4,3,3,3,2,1,3,1,0,18,2,53.55000305,10,-1,4,5,5,5,5,5,63,4,5,22,71,25,-0.598436,-0.748674,-3.84295,-0.415884,-0.192719356,-0.241101758,-1.23757737,-0.133930607,0,1,0,0,0
