V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_8GGoB3jSBGEs0IJ,Default Response Set,Anonymous,,,89.14.95.173,0,03MAY16:10:56:00,03MAY16:11:02:00,1,400227,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,2,5,5,5,3,4,,6,5,5,6,6,7,3,4,5,5,5,4,5,4,5,3,6,5,4,7,6,5,3,5,4,5,5,2,5,4,3,2,7,6,6,2,4,5,5,2,,,,0,0,0,0,2,3,3,2,3,5,1,0,0,3,3,3,1,1,3,2,3,1,3,6,6,7,7,6,5,4,3,3,2,3,3,2,1,4,4,3,38,5,51,9,-1,2,5,4,3,4,3,51,6,4,25,80,24,-4.47228,-3.8373,-4.36838,0.0491984,-1.633399318,-1.401487206,-1.595452188,0.017968605,0,0,0,1,0
R_6EXVHpa7xfnpqTP,Default Response Set,Anonymous,,,82.119.10.219,0,03MAY16:10:58:00,03MAY16:11:03:00,1,400245,2,0,1,,0,0,0,0,,1,0,0,0,6,3,2,3,2,3,5,5,5,3,4,,7,6,7,1,1,6,1,3,6,6,6,4,2,5,6,5,6,5,3,3,5,6,5,2,3,6,4,6,6,1,5,2,7,6,5,3,4,5,5,1,,,,0,0,0,0,3,3,3,3,3,5,1,0,0,2,2,2,1,1,2,2,1,1,5,0,0,0,0,0,0,4,3,3,4,4,3,1,1,3,1,0,33,2,50.99679565,11.00790405,-1,7,7,5,6,5,6,75,5,5,25,87,14,-5.62408,-0.419928,-1.51919,1.59805,-2.054068268,-0.153369223,-0.554849855,0.58365169,0,0,0,1,0
R_6LOgiLPtKfRtMOh,Default Response Set,Anonymous,,,92.228.98.50,0,03MAY16:10:55:00,03MAY16:11:04:00,1,400212,2,0,1,,1,0,0,0,,,0,0,0,4,3,2,3,3,3,5,5,5,3,4,,4,5,3,4,7,5,3,4,3,4,5,5,5,5,5,4,4,4,4,6,4,3,5,4,1,6,3,2,7,4,4,2,4,3,5,3,4,6,5,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,2,2,2,1,1,2,2,1,1,3,7,7,7,7,7,7,1,3,2,1,3,2,1,1,4,2,1,13,5,52.51669312,13.3999939,-1,4,5,4,3,4,4,59,5,7,27,57,27,-6.34581,-0.916973,-1.45559,1.29681,-2.317663859,-0.33490369,-0.531621391,0.47363058,0,0,0,1,0
R_e3SUwHyrqYQhwYR,Default Response Set,Anonymous,,,93.196.104.92,0,03MAY16:10:52:00,03MAY16:11:04:00,1,400189,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,1,1,3,5,5,5,3,4,,6,7,6,4,7,6,2,3,5,5,7,6,3,6,6,6,6,1,1,6,6,6,7,6,5,6,6,2,5,4,6,2,7,6,1,6,1,2,2,1,,,,0,0,0,0,2,2,3,2,3,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,3,1,3,2,19,2,52.52679443,13.36050415,-1,4,6,5,5,7,2,69,2,3,10,78,30,-5.33808,-5.90578,-4.4347,0.0924146,-1.949613224,-2.156952835,-1.619674071,0.033752347,0,0,0,1,0
R_aXVu83R0SaQ2USh,Default Response Set,Anonymous,,,2.243.2.46,0,03MAY16:10:58:00,03MAY16:11:06:00,1,400239,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,1,5,5,5,3,4,,5,6,4,4,7,6,3,4,5,5,4,3,5,4,5,5,7,5,4,6,6,6,5,5,4,4,5,3,5,5,4,2,5,6,4,3,3,5,5,1,,,,0,0,0,0,2,2,2,2,2,3,1,0,0,3,3,3,2,2,1,3,1,3,5,0,0,0,0,0,0,3,3,3,3,3,3,2,1,3,1,0,36,2,49.46389771,11.0670929,-1,4,5,4,3,4,3,55,5,4,24,75,26,-4.30664,0.66354,-2.08782,-1.13342,-1.572903047,0.242343007,-0.762529127,-0.41395607,0,0,0,1,0
R_dccNLSa0FZnwoBf,Default Response Set,Anonymous,,,178.191.131.1,0,03MAY16:10:54:00,03MAY16:11:10:00,1,800060,2,0,1,,1,0,0,0,,,0,0,0,6,2,1,3,1,5,5,5,5,3,2,,7,7,5,4,5,7,3,5,6,4,7,5,5,5,5,5,7,3,3,5,7,6,5,2,4,5,7,6,5,1,5,2,6,5,6,4,6,4,7,1,,,,0,0,0,0,1,1,1,1,1,7,1,0,0,3,3,3,1,1,3,2,3,1,3,7,5,6,6,6,6,4,3,2,3,4,4,1,7,2,1,0,37,5,47.81669617,13.1000061,-1,4,5,3,3,5,6,60,4,4,22,95,21,-5.18953,-4.57376,-4.72819,0.191712,-1.89535869,-1.670462597,-1.726864669,0.070018481,0,0,0,1,0
R_0dpq36nk67iXJk1,Default Response Set,Anonymous,,,91.44.223.210,0,03MAY16:11:03:00,03MAY16:11:10:00,1,400276,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,3,1,3,5,5,5,3,4,,5,5,3,6,7,4,3,5,4,4,3,7,5,4,5,4,7,5,4,7,5,4,7,5,2,4,4,2,5,5,4,2,4,6,5,4,2,5,5,1,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,2,3,2,1,2,1,2,1,1,5,0,0,0,0,0,0,4,4,3,3,4,3,2,6,4,3,1,37,3,54.08329773,12.13330078,-1,2,5,3,3,4,3,50,4,6,25,63,33,-5.74019,1.53139,-4.10802,0.253285,-2.096474825,0.55930563,-1.500361575,0.092506629,0,0,0,1,0
R_6VxR7bSOkTb9qex,Default Response Set,Anonymous,,,217.87.174.35,0,03MAY16:10:44:00,03MAY16:11:10:00,1,400103,2,0,1,,0,0,0,0,,,0,0,1,7,3,1,3,1,4,5,5,4,3,4,,7,7,5,3,6,7,2,2,6,6,7,7,2,5,6,5,7,5,1,6,7,6,6,2,2,6,6,3,6,1,5,2,1,6,6,5,4,6,6,1,,,,0,0,0,0,2,2,3,3,2,2,1,0,0,2,2,2,2,2,2,3,1,2,5,0,0,0,0,0,0,2,2,3,2,2,2,1,6,6,3,1,45,2,51.4499054,6.690093994,-1,5,6,6,6,7,6,75,3,6,26,85,26,-5.80254,2.92707,0.996817,0.840082,-2.119246755,1.069046245,0.364064908,0.306820987,0,0,0,1,0
R_cAVbwh7XH0VyiCV,Default Response Set,Anonymous,,,79.223.84.231,0,03MAY16:11:02:00,03MAY16:11:11:00,1,400274,2,0,1,,0,0,0,0,,,0,0,1,5,3,3,2,2,4,5,5,5,4,4,,6,7,2,6,7,5,2,4,7,6,6,4,6,6,7,6,4,6,3,6,6,5,6,2,2,6,5,4,6,1,5,2,7,7,5,3,3,6,6,1,,,,0,0,0,0,3,3,3,3,3,2,1,0,0,3,3,3,1,1,3,2,3,2,5,0,0,0,0,0,0,2,2,5,2,3,3,2,1,6,2,1,27,3,52.3914032,9.708297729,-1,2,6,4,2,5,6,67,5,6,29,79,24,-6.24399,-3.35434,-4.16426,0.0484558,-2.280476403,-1.225096968,-1.520901966,0.017697387,0,0,0,1,0
R_bQUik0Vrq26WxQ9,Default Response Set,Anonymous,,,213.211.208.1,0,03MAY16:10:57:00,03MAY16:11:12:00,1,400237,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,3,3,5,5,5,4,4,,7,6,7,2,2,5,2,2,6,3,7,4,4,6,5,5,6,5,2,4,5,5,3,4,3,5,6,2,4,2,5,2,4,6,6,3,6,6,5,1,,,,0,0,0,0,3,2,3,2,3,3,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,3,3,3,4,4,1,1,3,2,1,12,2,52.16670227,11.66670227,-1,6,6,6,4,6,4,65,5,5,26,84,15,-6.00147,-4.61551,-5.09436,0.158798,-2.191901447,-1.685710842,-1.860599996,0.057997385,0,0,0,1,0
R_6kZiyWyOBlSsfcN,Default Response Set,Anonymous,,,87.150.253.10,0,03MAY16:11:05:00,03MAY16:11:14:00,1,400295,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,1,1,5,5,5,3,4,,5,6,4,6,6,5,3,4,7,5,5,4,5,5,5,5,6,6,6,4,6,3,5,5,3,5,4,2,5,5,5,2,4,5,4,2,2,6,6,1,,,,0,0,0,0,3,2,3,3,2,2,1,0,0,2,2,2,2,2,2,3,1,2,5,0,0,0,0,0,0,2,2,2,2,1,2,1,1,5,2,1,37,2,49.00779724,8.419906616,-1,2,5,4,3,2,3,54,6,5,29,68,24,-5.89512,2.23671,1.13156,-0.122874,-2.15305951,0.816907839,0.413276747,-0.044876955,0,0,0,1,0
R_5d9WDdFFI8BUOaN,Default Response Set,Anonymous,,,109.91.34.173,0,03MAY16:11:05:00,03MAY16:11:18:00,1,400289,2,0,1,,1,0,0,0,,,0,0,0,7,2,1,3,1,3,5,5,5,3,4,,7,7,2,2,1,4,1,2,7,7,7,3,3,5,6,7,7,6,1,3,6,7,7,2,1,6,5,4,7,1,6,2,4,7,7,2,3,6,7,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,3,3,3,3,1,3,3,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,4,2,1,45,5,51,9,-1,6,7,6,5,7,6,81,6,7,32,84,15,-4.41343,-4.066,-2.95799,-0.870838,-1.611905684,-1.485014719,-1.080339077,-0.318053922,0,0,0,1,0
R_7NVPYimL9rbxGfz,Default Response Set,Anonymous,,,94.134.219.20,0,03MAY16:10:59:00,03MAY16:11:18:00,1,400255,2,0,1,,0,0,0,0,,,0,0,1,5,3,2,1,2,1,5,5,5,1,4,,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,6,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,2,4,4,3,24,3,52.51669312,13.3999939,-1,4,4,4,4,4,4,52,4,4,20,60,19,-3.28819,-0.640286,-0.872933,0.933475,-1.200937174,-0.233850008,-0.318819074,0.340930673,0,0,0,1,0
R_3wSu44LiRW3QRxj,Default Response Set,Anonymous,,,178.5.121.93,0,03MAY16:11:03:00,03MAY16:11:20:00,1,400281,2,0,1,,1,0,0,0,,,0,0,0,5,3,2,2,2,3,5,5,5,3,4,,7,6,5,4,5,5,4,4,6,5,5,4,4,4,4,6,7,5,5,4,7,6,6,5,3,4,6,6,5,5,4,2,7,7,6,4,6,6,6,1,,,,0,0,0,0,2,2,2,2,2,3,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,2,2,2,2,1,2,2,1,0,30,5,50.97459412,11.0296936,-1,4,4,4,4,3,3,54,4,5,26,92,24,-1.53845,0.0422532,-0.237382,0.694507,-0.561884135,0.015432028,-0.086698417,0.253653005,0,0,0,1,0
R_3QK3m91NrqsiyIl,Default Response Set,Anonymous,,,91.141.1.227,0,03MAY16:10:55:00,03MAY16:11:22:00,1,800062,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,2,1,1,5,5,2,2,2,,6,6,3,3,7,6,2,5,6,5,6,7,3,6,5,6,6,6,3,7,6,6,6,2,2,6,7,1,7,6,7,2,6,5,6,2,2,6,5,6,,,,0,0,0,0,1,1,1,1,1,7,1,0,0,3,3,3,1,1,3,2,3,1,2,7,7,7,7,7,7,4,4,4,4,4,4,1,1,4,4,2,31,3,48.19999695,16.36669922,-1,5,6,3,5,5,6,72,6,6,29,78,33,-5.83708,-4.67939,-4.008,0.437754,-2.13186171,-1.70904157,-1.463831528,0.159879767,0,0,0,1,0
R_eRHH5HEJRZVcM5L,Default Response Set,Anonymous,,,178.203.169.6,0,03MAY16:11:10:00,03MAY16:11:22:00,1,400318,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,1,1,1,5,5,5,2,4,,6,6,2,4,5,6,6,2,5,5,2,5,1,7,7,7,7,5,3,6,5,6,6,6,4,7,7,2,6,5,6,2,7,4,2,4,2,4,5,1,,,,0,0,0,0,2,1,2,2,3,4,1,0,0,2,2,2,2,2,1,3,1,2,4,7,7,7,5,7,7,3,2,4,3,3,3,1,5,3,2,1,52,2,51,9,-1,4,2,6,7,5,2,71,4,4,22,69,27,-4.17901,2.21723,-0.446579,-0.264697,-1.52628907,0.809793208,-0.163102899,-0.096674604,0,0,0,1,0
R_23IYtoY9qlS8weh,Default Response Set,Anonymous,,,94.222.76.58,0,03MAY16:11:16:00,03MAY16:11:23:00,1,400338,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,3,5,5,5,1,4,,5,7,4,3,6,5,2,2,6,6,7,6,2,5,6,6,7,4,2,5,6,7,5,2,4,6,6,2,6,4,6,2,6,6,7,4,5,4,4,6,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,3,3,3,1,1,3,2,1,1,5,0,0,0,0,0,0,4,3,3,3,3,3,2,1,4,3,2,13,2,50.83760071,12.93449402,-1,5,6,6,6,6,6,76,4,4,20,86,26,-5.76003,-2.70021,-5.09245,0.0799392,-2.103720937,-0.986190751,-1.859902411,0.029195988,0,0,0,1,0
R_6GxVPttY8OFo0g5,Default Response Set,Anonymous,,,84.168.195.20,0,03MAY16:11:12:00,03MAY16:11:26:00,1,400326,2,0,1,,0,0,0,0,,,0,0,1,2,1,1,1,1,5,5,5,5,1,4,,5,7,6,4,6,5,3,1,2,5,7,5,1,6,6,6,7,5,3,6,7,5,5,3,4,6,3,1,7,5,6,2,6,3,4,2,4,4,5,6,,,,0,0,0,0,3,3,3,3,3,3,1,0,0,2,1,2,2,2,2,2,2,2,5,0,0,0,0,0,0,4,3,3,3,4,4,1,7,3,4,2,1,2,49.71429443,10.83630371,-1,4,5,7,7,5,5,75,6,4,24,72,27,-3.72326,0.284429,0.284783,1.44156,-1.35983667,0.103881272,0.104010562,0.52649725,0,0,0,1,0
R_egLpIgAtIL2aLhH,Default Response Set,Anonymous,,,93.222.213.80,0,03MAY16:11:15:00,03MAY16:11:31:00,1,400332,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,2,1,3,5,5,5,3,4,,6,5,2,6,6,3,2,4,5,5,3,6,3,5,6,4,7,6,3,6,6,6,6,5,2,5,3,2,6,3,6,2,4,6,2,1,3,7,6,7,G,,,0,0,0,0,3,2,3,3,3,5,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,2,4,2,2,2,1,5,0,2,1,51,2,49.3500061,6.733306885,-1,2,6,4,5,5,3,62,7,6,32,63,27,-5.29336,-4.42873,-4.47937,0.221046,-1.933280254,-1.617493663,-1.63598878,0.080732062,0,0,0,1,0
R_b2ulpCt9aTgFAJD,Default Response Set,Anonymous,,,87.166.87.19,0,03MAY16:11:24:00,03MAY16:11:32:00,1,400354,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,2,1,3,5,5,5,3,4,,6,7,4,4,6,3,4,4,5,6,5,7,3,6,6,6,6,5,3,5,7,5,6,4,3,4,5,4,4,6,5,2,6,6,6,3,5,5,5,1,,,,0,0,0,0,2,2,4,2,4,3,1,0,0,2,2,2,1,2,1,2,1,1,4,3,3,4,4,4,4,3,3,3,3,4,4,1,1,4,1,0,20,2,50.28050232,9.096893311,-1,4,4,4,5,5,4,63,5,5,25,80,30,-6.03323,1.2537,-2.2228,0.845227,-2.20350107,0.457885625,-0.811827525,0.308700083,0,0,0,1,0
R_bNTB0ZRQ3137Id7,Default Response Set,Anonymous,,,95.90.255.78,0,03MAY16:11:22:00,03MAY16:11:35:00,1,400350,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,5,3,5,5,5,5,3,4,,6,6,7,5,4,5,1,3,5,5,6,4,2,6,6,6,6,4,4,4,0,5,6,4,4,5,6,4,3,2,4,2,3,7,3,6,3,5,3,1,,,,0,0,0,0,3,2,2,2,2,4,1,0,0,2,2,2,1,1,2,2,1,1,5,0,0,0,0,0,0,2,2,2,2,3,4,1,1,3,1,0,18,2,53.55000305,10,-1,3,7,5,6,4,4,64,2,4,18,72,20,-5.78512,-0.60395,-2.00055,1.32309,-2.112884493,-0.220579105,-0.730655729,0.483228757,0,0,0,1,0
R_ahOPayVVNKnHYTr,Default Response Set,Anonymous,,,88.153.69.76,0,03MAY16:11:29:00,03MAY16:11:38:00,1,400369,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,1,3,5,5,5,3,4,,6,6,4,4,7,6,2,3,3,6,5,5,2,4,6,6,7,5,4,7,6,6,7,3,2,5,6,3,6,3,7,2,6,6,5,2,2,6,6,1,,,,0,0,0,0,2,2,2,2,2,6,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,3,3,4,2,2,2,4,4,5,1,12,3,51,9,-1,4,6,5,6,4,5,70,6,6,29,77,29,-5.95901,-4.87822,-4.51647,0.096755,-2.17639389,-1.78165974,-1.649538718,0.03533758,0,0,0,1,0
R_dne0QZGLjdZi8D3,Default Response Set,Anonymous,,,84.177.113.16,0,03MAY16:11:20:00,03MAY16:11:42:00,1,400347,2,0,1,,0,0,0,0,,,0,0,1,4,4,2,5,1,5,5,5,5,3,4,,6,6,6,5,2,6,2,2,5,4,6,5,5,5,5,5,6,6,2,5,6,6,6,5,2,6,6,2,6,1,6,2,5,5,5,2,2,6,6,1,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,2,3,2,18,2,51.75,11.08329773,-1,3,6,6,3,6,3,64,6,6,30,78,19,-5.27931,-5.03283,-5.22501,-0.4083,-1.928148808,-1.838127552,-1.908316959,-0.149122358,0,0,0,1,0
R_5zkz6ctqQVCbppr,Default Response Set,Anonymous,,,79.209.217.12,0,03MAY16:11:32:00,03MAY16:11:43:00,1,400374,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,3,2,3,5,5,5,3,4,,5,5,5,4,5,5,4,4,5,4,4,5,4,4,5,5,6,4,3,5,4,5,5,3,4,5,6,3,5,4,5,2,5,5,5,4,3,5,4,4,,,,0,0,0,0,1,1,1,1,1,7,1,0,0,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,4,4,4,4,4,4,1,1,4,3,1,37,3,48.78010559,8.932098389,-1,4,4,4,4,5,5,59,4,4,21,71,24,-3.97071,-2.68393,-3.56422,-1.63011,-1.450212197,-0.980244848,-1.3017509,-0.595360881,0,0,0,1,0
R_4MI7mR5amrcTLzn,Default Response Set,Anonymous,,,92.217.126.16,0,03MAY16:11:35:00,03MAY16:11:45:00,1,400382,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,3,5,5,5,2,4,,5,4,3,4,4,3,4,5,4,5,3,4,5,5,4,5,4,4,4,4,5,5,5,4,5,4,5,3,5,4,4,2,5,5,4,4,4,5,5,1,,,,0,0,0,0,3,2,3,3,2,4,1,0,0,3,3,3,3,3,3,3,3,3,4,5,4,4,5,4,3,3,3,4,4,4,4,1,6,4,4,3,20,5,48.13879395,11.53410339,-1,4,4,3,3,4,4,54,4,3,21,62,21,-5.46889,-3.44282,-4.55997,-1.90438,-1.997388624,-1.257412291,-1.665426111,-0.695531808,0,0,0,1,0
R_daPCJr5tgZ1r3yl,Default Response Set,Anonymous,,,77.6.176.237,0,03MAY16:11:38:00,03MAY16:11:46:00,1,400395,2,0,1,,0,0,0,0,,,0,0,1,6,1,3,2,1,1,3,5,5,3,4,,5,5,3,5,4,5,4,5,4,4,4,4,5,4,4,4,6,5,4,5,5,5,4,4,4,4,5,3,5,4,4,2,4,6,4,4,3,4,5,2,,,,0,0,0,0,2,2,2,2,1,5,1,0,0,2,1,2,1,1,2,2,1,2,5,0,0,0,0,0,0,4,3,3,3,3,3,2,5,2,1,0,37,5,52.51669312,13.3999939,-1,3,4,3,3,4,4,50,4,4,22,67,21,-4.84313,0.470914,-3.00102,2.1721,-1.768843909,0.171990709,-1.096054813,0.793310494,0,0,0,1,0
R_3fkE0Lw4ikSq5jT,Default Response Set,Anonymous,,,87.123.204.20,0,03MAY16:11:40:00,03MAY16:11:48:00,1,400406,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,3,1,5,5,5,5,3,4,,5,6,2,5,6,6,2,4,6,6,4,6,4,5,6,4,5,5,2,6,6,6,6,6,4,6,3,3,5,3,5,2,5,6,2,2,3,6,6,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,4,3,33,3,51.49960327,7.549499512,-1,3,6,4,4,6,2,62,6,4,27,68,27,-2.51927,-0.651258,-0.797929,1.49844,-0.9201065,-0.237857284,-0.291425556,0.547271386,0,0,0,1,0
R_0cWILg3DFx8yvop,Default Response Set,Anonymous,,,88.67.189.22,0,03MAY16:11:40:00,03MAY16:11:50:00,1,400408,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,2,3,5,5,5,3,4,,7,7,7,1,6,7,1,1,7,7,7,4,1,7,7,7,7,5,1,5,7,7,7,1,7,7,7,7,7,4,7,2,7,7,7,7,7,2,4,1,,,,0,0,0,0,1,1,1,1,1,2,1,0,0,2,3,2,1,1,1,3,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,1,1,5,3,1,34,2,48.1499939,11.58329773,-1,7,7,7,7,7,7,91,1,1,13,105,26,-5.84106,0.0979224,-4.35349,0.512727,-2.133315315,0.035763946,-1.590013952,0.187261963,0,0,0,1,0
R_7OtYcqgmEzVxg8t,Default Response Set,Anonymous,,,80.110.86.118,0,03MAY16:11:42:00,03MAY16:11:50:00,1,800075,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,2,2,1,5,5,5,3,2,,1,7,1,6,6,5,1,3,1,7,7,2,5,3,5,6,7,5,1,6,7,7,7,2,4,3,7,2,5,3,4,2,7,7,5,4,3,5,6,1,,,,0,0,0,0,1,1,4,4,1,4,1,0,0,2,2,2,1,1,2,2,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,5,5,2,1,54,3,48.19520569,16.35029602,-1,2,7,5,3,7,6,63,4,4,24,74,24,-5.57211,-2.45686,-0.733756,1.5919,-2.035087399,-0.897312657,-0.267987816,0.581405541,0,0,0,1,0
R_bpXm8WirH4oKz0p,Default Response Set,Anonymous,,,95.90.248.200,0,03MAY16:11:41:00,03MAY16:11:51:00,1,400412,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,2,1,1,5,5,5,3,4,,5,5,5,3,7,4,2,2,4,5,5,6,3,5,6,6,6,5,1,6,5,5,6,3,4,6,5,3,5,5,6,2,5,5,4,3,3,5,5,1,,,,0,0,0,0,2,2,2,2,2,6,1,0,0,2,3,2,1,2,3,3,1,2,5,0,0,0,0,0,0,2,2,2,2,2,2,1,1,4,3,1,44,2,53.55000305,10,-1,5,6,6,5,7,5,73,5,4,24,69,30,-5.24814,1.10349,-4.04373,0.119768,-1.916764669,0.403024814,-1.476881104,0.043742558,0,0,0,1,0
R_0B4lKSqElRTFRk1,Default Response Set,Anonymous,,,79.228.218.21,0,03MAY16:11:45:00,03MAY16:11:53:00,1,400435,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,1,1,2,5,5,5,2,4,,7,6,5,3,5,6,2,2,6,6,6,5,3,6,5,5,6,4,3,6,6,3,2,3,3,6,5,5,6,6,4,2,6,2,4,4,3,5,5,1,,,,0,0,0,0,2,2,3,2,2,6,1,0,0,3,3,3,1,1,3,3,1,1,3,6,7,7,7,7,7,2,2,2,2,2,1,1,1,4,1,0,29,5,51.44999695,7.016693115,-1,5,6,6,5,5,5,70,4,5,23,76,24,-5.11,-2.60072,-4.62305,-0.249688,-1.866312153,-0.949854274,-1.688464657,-0.091192906,0,0,0,1,0
R_8cBMEothtvP5AwZ,Default Response Set,Anonymous,,,188.104.97.14,0,03MAY16:11:44:00,03MAY16:11:54:00,1,400430,2,0,1,,1,0,0,0,,,0,0,0,7,2,2,1,3,4,5,5,5,3,4,,7,0,6,4,3,7,2,4,7,5,7,5,5,5,5,5,7,6,4,5,7,7,4,6,2,5,6,3,2,4,4,2,6,7,7,1,6,7,7,1,,,,0,0,0,0,1,1,2,1,2,1,1,0,0,2,3,3,2,3,2,3,1,1,3,0,0,0,0,0,0,3,3,4,3,4,4,1,2,3,2,1,42,5,48.12030029,11.57330322,-1,4,6,4,3,4,2,54,7,6,33,90,21,-5.25816,-1.37683,-1.25095,-0.338184,-1.920424248,-0.502856078,-0.45688125,-0.123514072,0,0,0,1,0
R_cx1CNpimsnPbdGt,Default Response Set,Anonymous,,,84.112.141.41,0,03MAY16:11:47:00,03MAY16:11:57:00,1,800078,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,1,1,1,5,5,5,4,2,,4,6,5,1,4,1,1,4,1,7,3,4,1,7,7,7,4,6,1,6,4,4,7,1,2,7,4,3,7,1,7,2,3,5,4,2,4,4,7,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,2,3,3,2,1,2,3,3,1,5,0,0,0,0,0,0,3,4,2,3,4,2,1,2,2,6,5,22,3,48.19999695,16.36669922,-1,7,7,4,7,7,7,88,6,6,29,55,22,-6.76597,-2.33113,-1.38074,-0.433441,-2.471117815,-0.851392612,-0.504284118,-0.158304541,0,0,0,1,0
R_eDaiZcge2XBaeWh,Default Response Set,Anonymous,,,84.190.195.22,0,03MAY16:11:51:00,03MAY16:11:58:00,1,400476,2,0,1,,0,0,0,0,,,0,0,1,2,1,1,2,1,1,5,5,5,2,4,,7,7,3,4,4,7,1,4,7,5,7,4,2,6,6,6,7,4,4,4,7,7,5,2,1,6,4,2,6,1,6,2,7,7,7,2,6,6,5,6,,,,0,0,0,0,2,2,2,2,2,4,1,0,0,3,1,3,1,1,3,2,3,2,5,0,0,0,0,0,0,3,3,3,3,5,5,1,4,4,3,1,4,3,49.94219971,11.7203064,-1,4,7,4,6,4,6,72,6,7,28,92,18,-3.89768,-3.63482,-4.42746,0.752429,-1.423539638,-1.327535957,-1.617029824,0.274807708,0,0,0,1,0
